time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705636259,0.1556192009088953,0.30233209422840013,0.0013252186195293182,0.07099956372096458,2.430756548818465,0.11667253826915065,0.2133302313797601,0.044263750761113906,0.13191530829195075,0.7125500046515107,0,0.20970279720277135,0.09805487453261148,0.07236774663465374,0.5632126627297025,209743872,206295040,8806400,432431104,252178432,331091968,108285952,4755456,268283904,98451456,4575232,2924544,306647040,8622080,193236992,549310.1779086752,,0,126739.81707628634,14514.528703047483,0,0,188834.49320541808,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,20.067,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.027759740259740262,NaN,NaN,NaN,NaN,NaN,NaN,0.04652597402597402,NaN,NaN,NaN,NaN
1705636260,0.14756354661228477,0.29410010658382735,0.0013252186195293182,0.07266977008633932,2.430756548818465,0.11421175423386161,0.2080460524074712,0.044263750761113906,0.13191530829195075,0.7259798034472851,0,0.20970279720277135,0.09608842173550847,0.07236774663465374,0.5632126627297025,209743872,206295040,8806400,432431104,252178432,331091968,108285952,4755456,268283904,98459648,4575232,2924544,306647040,8622080,193236992,534353.3979838613,,0,123600.47825864799,14514.528703047483,0,0,188834.49320541808,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,20.067,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.027759740259740262,NaN,NaN,NaN,NaN,NaN,NaN,0.04652597402597402,NaN,NaN,NaN,NaN
1705636261,0.14756354661228477,0.2819753907909612,0.0013252186195293182,0.07266977008633932,2.430756548818465,0.11175097019857257,0.3305792725600232,0.044263750761113906,0.13191530829195075,0.7470189868238154,0,0.20970279720277135,0.09412196893840545,0.07236774663465374,0.5632126627297025,209743872,206295040,8806400,432431104,252178432,331091968,108298240,4755456,268283904,98459648,4575232,2924544,306647040,8622080,193236992,0,,0,303037.3317870068,14514.528703047483,0,0,188834.49320541808,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,20.067,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.027759740259740262,NaN,NaN,NaN,NaN,NaN,NaN,0.04652597402597402,NaN,NaN,NaN,NaN
1705636262,0.1458642983687482,0.44298148803760384,0.0013252186195293182,0.07266977008633932,2.430756548818465,0.10929018616328351,0.3305792725600232,0.0442637507611139,0.13298841361214583,0.7470189868238154,0,0.20970279720277135,0.11890096997886088,0.07236774663465374,0.5632126627297025,209743872,206172160,8806400,432431104,252178432,331091968,108298240,4755456,268283904,98459648,4575232,2924544,306647040,8622080,193236992,255877.39208296026,,0,303037.3317870068,19898.467293351798,0,0,188834.49320541808,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,20.067,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.027759740259740262,NaN,NaN,NaN,NaN,NaN,NaN,0.04652597402597402,NaN,NaN,NaN,NaN
1705636263,0.1458642983687482,0.44298148803760384,0.0013252186195293182,0.06373190955076932,2.430756548818465,0.11210481809132743,0.3305792725600232,0.0442637507611139,0.13298841361214583,0.7470189868238154,0,0.20970279720277135,0.11890096997886088,0.07236774663465374,0.5632126627297025,209743872,206172160,8806400,432431104,252178432,331091968,108298240,4755456,268283904,98459648,4575232,2924544,306647040,8622080,193236992,255877.39208296026,,0,303037.3317870068,19898.467293351798,0,0,188834.49320541808,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,20.2,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.027974683544303797,NaN,NaN,NaN,NaN,NaN,NaN,0.04655696202531646,NaN,NaN,NaN,NaN
1705636264,0.1458642983687482,0.44298148803760384,0.0013252186195293182,0.07457198300211254,2.430756548818465,0.10956629883606375,0.3305792725600232,0.03834076908982396,0.13298841361214583,0.7470189868238154,0,0.20970279720277135,0.11890096997886088,0.07236774663465374,0.5632126627297025,209743872,206172160,8806400,432431104,252178432,331091968,108298240,4755456,268283904,98459648,4575232,2924544,306647040,8622080,193236992,255877.39208296026,,0,303037.3317870068,19898.467293351798,0,0,188834.49320541808,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,20.2,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.027974683544303797,NaN,NaN,NaN,NaN,NaN,NaN,0.04655696202531646,NaN,NaN,NaN,NaN
1705636265,0.1458642983687482,0.44298148803760384,0.0013252186195293182,0.07457198300211254,2.430756548818465,0.10702777958080005,0.3305792725600232,0.04092178516017031,0.13298841361214583,0.7470189868238154,0,0.20970279720277135,0.11890096997886088,0.06888675205922552,0.5632126627297025,209743872,206172160,8806400,432431104,252178432,331091968,108298240,4755456,268283904,98459648,4575232,2924544,306647040,8622080,193236992,255877.39208296026,,0,303037.3317870068,19898.467293351798,0,0,188834.49320541808,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,20.2,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.027974683544303797,NaN,NaN,NaN,NaN,NaN,NaN,0.04655696202531646,NaN,NaN,NaN,NaN
1705636266,0.1458642983687482,0.44298148803760384,0.0014095089258880724,0.07457198300211254,2.844165521864553,0.10448926032553636,0.3305792725600232,0.04092178516017031,0.13298841361214583,0.7470189868238154,0,0.19101601920880154,0.11890096997886088,0.06888675205922552,0.5632126627297025,209743872,206172160,8806400,432431104,252178432,331091968,108298240,4755456,268283904,98459648,4575232,2924544,306647040,8622080,193236992,255877.39208296026,,0,303037.3317870068,19898.467293351798,0,0,188834.49320541808,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,20.2,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.027974683544303797,NaN,NaN,NaN,NaN,NaN,NaN,0.04655696202531646,NaN,NaN,NaN,NaN
1705636267,0.1458642983687482,0.44298148803760384,0.0014095089258880724,0.07457198300211254,2.9013812557155187,0.10195074107027269,0.3305792725600232,0.04092178516017031,0.13298841361214583,0.7470189868238154,0,0.19444672889083803,0.11890096997886088,0.06888675205922552,0.5693219108465919,209743872,206172160,8806400,432431104,252178432,331091968,108298240,4755456,268283904,98459648,4575232,2928640,306647040,8622080,193236992,255877.39208296026,,0,303037.3317870068,19898.467293351798,0,0,249792.3624219544,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,20.2,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.027974683544303797,NaN,NaN,NaN,NaN,NaN,NaN,0.04655696202531646,NaN,NaN,NaN,NaN
1705636268,0.1458642983687482,0.44298148803760384,0.00161616587298242,0.07457198300211254,2.8189480848451365,0.09941222181500899,0.3305792725600232,0.04092178516017031,0.13298841361214583,0.7470189868238154,0,0.19839061494771396,0.11890096997886088,0.06888675205922552,0.5693219108465919,209743872,206172160,8806400,432431104,252948480,331091968,108298240,4755456,268283904,98459648,4575232,2928640,306647040,8622080,193236992,255877.39208296026,,0,303037.3317870068,19898.467293351798,0,0,249792.3624219544,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,20.2,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.027974683544303797,NaN,NaN,NaN,NaN,NaN,NaN,0.04655696202531646,NaN,NaN,NaN,NaN
1705636269,0.1458642983687482,0.44298148803760384,0.00161616587298242,0.07457198300211254,3.302078920710932,0.1511070110702197,0.3305792725600232,0.04092178516017031,0.13298841361214583,0.7470189868238154,0,0.20233450100458983,0.11890096997886088,0.06888675205922552,0.5693219108465919,209743872,206172160,8806400,432431104,252948480,331087872,108298240,4755456,268283904,98459648,4575232,2928640,306647040,8622080,193236992,255877.39208296026,,0,303037.3317870068,19898.467293351798,0,0,249792.3624219544,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,20.2,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.027974683544303797,NaN,NaN,NaN,NaN,NaN,NaN,0.04655696202531646,NaN,NaN,NaN,NaN
1705636270,0.1458642983687482,0.44298148803760384,0.00161616587298242,0.07457198300211254,3.302078920710932,0.1511070110702197,0.3305792725600232,0.035098493651361654,0.13298841361214583,0.7470189868238154,0,0.23663316341255386,0.11890096997886088,0.0649744491915937,0.5693219108465919,209743872,206172160,8806400,432431104,252948480,331087872,108298240,4755456,268283904,98459648,4575232,2928640,306647040,8622080,193236992,255877.39208296026,,0,303037.3317870068,19898.467293351798,0,0,249792.3624219544,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,20.2,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.027974683544303797,NaN,NaN,NaN,NaN,NaN,NaN,0.04655696202531646,NaN,NaN,NaN,NaN
1705636271,0.1458642983687482,0.44298148803760384,0.00161616587298242,0.07457198300211254,3.302078920710932,0.1511070110702197,0.3305728021646009,0.03579299531648328,0.13298841361214583,0.7162570832967519,0,0.23663316341255386,0.11890096997886088,0.0649744491915937,0.5693219108465919,209743872,206172160,8806400,432431104,252948480,331087872,108294144,4755456,268283904,98459648,4575232,2928640,306647040,8622080,193236992,255877.39208296026,,0,326547.96704756847,19898.467293351798,0,0,249792.3624219544,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,20.2,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.027974683544303797,NaN,NaN,NaN,NaN,NaN,NaN,0.04655696202531646,NaN,NaN,NaN,NaN
1705636272,0.15137418789690874,0.438983223354971,0.00161616587298242,0.07415223596574602,3.302078920710932,0.1511070110702197,0.3305728021646009,0.04167009990729751,0.13298841361214583,0.7162570832967519,0,0.23663316341255386,0.11890096997886088,0.0649744491915937,0.464526352282134,209743872,206176256,8806400,432431104,252948480,331087872,108294144,4755456,268283904,98459648,4575232,2928640,306647040,8622080,193236992,368251.598785432,,0,326547.96704756847,19898.467293351798,0,0,203812.87411064326,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,20.2,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.027974683544303797,NaN,NaN,NaN,NaN,NaN,NaN,0.04655696202531646,NaN,NaN,NaN,NaN
1705636273,0.15137418789690874,0.4260035672088707,0.00161616587298242,0.07415223596574602,3.302078920710932,0.1511070110702197,0.3305728021646009,0.04167009990729751,0.13298841361214583,0.7162570832967519,0.0001514915231581496,0.23663316341255386,0.11890096997886088,0.0649744491915937,0.45503765376802413,209743872,206176256,8806400,432431104,252948480,331087872,108294144,4755456,268283904,98459648,4575232,2928640,306647040,8622080,193236992,502856.08394524106,,0,326547.96704756847,19898.467293351798,0,0,199649.66807027734,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,20.2,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.027974683544303797,NaN,NaN,NaN,NaN,NaN,NaN,0.04655696202531646,NaN,NaN,NaN,NaN
1705636274,0.15137418789690874,0.4260035672088707,0.00161616587298242,0.07415223596574602,3.302078920710932,0.1511070110702197,0.3305728021646009,0.04167009990729751,0.13298841361214583,0.7162570832967519,0.0001514915231581496,0.23663316341255386,0.11931240744503895,0.0649744491915937,0.4455489552539143,209743872,206176256,8806400,432431104,252948480,331087872,108294144,4755456,268283904,98459648,4575232,2928640,306647040,8622080,193236992,502856.08394524106,,0,326547.96704756847,19898.467293351798,0,0,195486.46202991143,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,19.667,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.028139013452914804,NaN,NaN,NaN,NaN,NaN,NaN,0.046390134529147996,NaN,NaN,NaN,NaN
1705636275,0.15137418789690874,0.4260035672088707,0.00161616587298242,0.07415223596574602,3.302078920710932,0.1511070110702197,0.3305728021646009,0.04167009990729751,0.13321834345929617,0.7201973053953507,0.0001514915231581496,0.23663316341255386,0.1186115399057123,0.0649744491915937,0.4360602567398044,209743872,206176256,8806400,432431104,252948480,331087872,108294144,4755456,268283904,98451456,4575232,2928640,306651136,8622080,193236992,502856.08394524106,,0,326547.96704756847,14059.65743315141,0,0,191323.25598954552,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,19.667,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.028139013452914804,NaN,NaN,NaN,NaN,NaN,NaN,0.046390134529147996,NaN,NaN,NaN,NaN
1705636276,0.15137418789690874,0.4260035672088707,0.00161616587298242,0.07415223596574602,3.302078920710932,0.1511070110702197,0.3305728021646009,0.04167009990729751,0.13321834345929617,0.7201973053953507,0.0001514915231581496,0.23663316341255386,0.1186115399057123,0.0649744491915937,0.42657155822569465,209743872,206176256,8806400,432431104,252948480,331087872,108294144,4755456,268283904,98451456,4575232,2928640,306651136,8622080,193236992,502856.08394524106,,0,326547.96704756847,14059.65743315141,0,0,187160.04994917964,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,19.667,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.028139013452914804,NaN,NaN,NaN,NaN,NaN,NaN,0.046390134529147996,NaN,NaN,NaN,NaN
1705636277,0.1549128605769458,0.4260035672088707,0.00161616587298242,0.07415223596574602,3.302078920710932,0.1511070110702197,0.3305728021646009,0.04167009990729751,0.09965500601095374,0.7201973053953507,0.0001514915231581496,0.23663316341255386,0.1186115399057123,0.0649744491915937,0.4170828597115847,209743872,206176256,8806400,432431104,252948480,331087872,108294144,4755456,268283904,98451456,4575232,2928640,306651136,8622080,193236992,502856.08394524106,,0,326547.96704756847,8944.01386171383,0,0,182996.8439088137,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,19.667,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.028139013452914804,NaN,NaN,NaN,NaN,NaN,NaN,0.046390134529147996,NaN,NaN,NaN,NaN
1705636278,0.1549128605769458,0.4260035672088707,0.00161616587298242,0.07415223596574602,3.302078920710932,0.1511070110702197,0.3305728021646009,0.04167009990729751,0.10187628724604787,0.7201973053953507,0.0001514915231581496,0.23663316341255386,0.1186115399057123,0.0649744491915937,0.4162410082187187,209743872,206176256,8806400,432431104,252948480,331087872,108294144,4755456,268283904,98451456,4575232,2928640,306651136,8622080,193236992,502856.08394524106,,0,326547.96704756847,9143.373341510187,0,0,133874.33852213764,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,19.8,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.028220081135902637,NaN,NaN,NaN,NaN,NaN,NaN,0.04617139959432049,NaN,NaN,NaN,NaN
1705636279,0.1549128605769458,0.4260035672088707,0.00161616587298242,0.07434748595406075,3.302078920710932,0.15037216880194737,0.3305728021646009,0.03836125922692611,0.104097568481142,0.7201973053953507,0.0001514915231581496,0.23663316341255386,0.1186115399057123,0.0649744491915937,0.4065941877816482,209743872,206176256,8806400,432431104,252948480,331087872,108294144,4751360,268283904,98451456,4575232,2928640,306651136,8622080,193236992,502856.08394524106,,0,326547.96704756847,9342.732821306545,0,0,130771.66079612167,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,19.8,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.028220081135902637,NaN,NaN,NaN,NaN,NaN,NaN,0.04617139959432049,NaN,NaN,NaN,NaN
1705636280,0.1549128605769458,0.4260035672088707,0.001520899835034542,0.07434748595406075,3.302078920710932,0.15037216880194737,0.3305728021646009,0.03836125922692611,0.1063188497162361,0.7201973053953507,0.0001514915231581496,0.23495830544654292,0.1186115399057123,0.06479438713652969,0.3969473673445777,209743872,206176256,8806400,432431104,252948480,331087872,108294144,4751360,268283904,98451456,4575232,2928640,306651136,8613888,193236992,502856.08394524106,,0,326547.96704756847,9542.092301102903,0,0,127668.98307010568,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,19.8,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.028220081135902637,NaN,NaN,NaN,NaN,NaN,NaN,0.04617139959432049,NaN,NaN,NaN,NaN
1705636281,0.1549128605769458,0.4260035672088707,0.0015519454181989003,0.07434748595406075,3.302078920710932,0.15037216880194737,0.3305728021646009,0.03836125922692611,0.10854013095133021,0.7201973053953507,0.0001514915231581496,0.23495830544654292,0.1186115399057123,0.06479438713652969,0.3873005469075072,209743872,206176256,8806400,432431104,252948480,331087872,108294144,4751360,268283904,98451456,4575232,2928640,306651136,8613888,193236992,502856.08394524106,,0,326547.96704756847,9741.451780899259,0,0,124566.3053440897,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,19.8,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.028220081135902637,NaN,NaN,NaN,NaN,NaN,NaN,0.04617139959432049,NaN,NaN,NaN,NaN
1705636282,0.1549128605769458,0.4260035672088707,0.0015829910013632589,0.07434748595406075,3.302078920710932,0.15037216880194737,0.3305728021646009,0.03836125922692611,0.1332768741056471,0.7201973053953507,0.0001514915231581496,0.23495830544654292,0.1186115399057123,0.06479438713652969,0.3776537264704366,209743872,206176256,8806400,432431104,252948480,331087872,108294144,4751360,268283904,98451456,4575232,2928640,306651136,8613888,193236992,502856.08394524106,,0,326547.96704756847,11961.568787781443,0,0,121463.6276180737,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,19.8,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.028220081135902637,NaN,NaN,NaN,NaN,NaN,NaN,0.04617139959432049,NaN,NaN,NaN,NaN
1705636283,0.1549128605769458,0.43169623580093175,0.0018627349898615005,0.07434748595406075,3.302078920710932,0.15037216880194737,0.3305728021646009,0.03836125922692611,0.1332768741056471,0.7201973053953507,0.0001514915231581496,0.23495830544654292,0.1186115399057123,0.06479438713652969,0.5790923687990912,209743872,206176256,8806400,432431104,252948480,331087872,108294144,4751360,268283904,98451456,4575232,2928640,306651136,8613888,193236992,446011.45217309677,,0,326547.96704756847,11961.568787781443,0,0,147114.00321135804,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,19.8,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.028220081135902637,NaN,NaN,NaN,NaN,NaN,NaN,0.04617139959432049,NaN,NaN,NaN,NaN
1705636284,0.1549128605769458,0.43169623580093175,0.0015726528221695275,0.07434748595406075,2.7898897903428805,0.14927246351347281,0.3281646035956498,0.03836125922692611,0.1332768741056471,0.7201973053953507,0.0001514915231581496,0.23495830544654292,0.1186115399057123,0.06479438713652969,0.5790923687990912,209743872,206176256,8806400,432431104,252948480,331087872,108294144,4751360,268283904,98451456,4575232,2928640,306651136,8613888,193236992,446011.45217309677,,0,286707.92808723846,11961.568787781443,0,0,147114.00321135804,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,19.8,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.028220081135902637,NaN,NaN,NaN,NaN,NaN,NaN,0.04617139959432049,NaN,NaN,NaN,NaN
1705636285,0.1549128605769458,0.43169623580093175,0.0015416072390051693,0.07434748595406075,3.125614347178554,0.14927246351347281,0.3281646035956498,0.03836125922692611,0.1332768741056471,0.7201973053953507,0.0001514915231581496,0.23554483777174814,0.1186115399057123,0.06479438713652969,0.5790923687990912,209743872,206176256,8806400,432431104,250806272,331087872,108294144,4751360,268283904,98451456,4575232,2928640,306651136,8613888,193236992,446011.45217309677,,0,286707.92808723846,11961.568787781443,0,0,147114.00321135804,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,19.8,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.028220081135902637,NaN,NaN,NaN,NaN,NaN,NaN,0.04617139959432049,NaN,NaN,NaN,NaN
1705636286,0.1333851367187696,0.43169623580093175,0.0017480358549619996,0.07434748595406075,3.125614347178554,0.14927246351347281,0.3281646035956498,0.03269322609023053,0.1332768741056471,0.6259194127175615,0.0001514915231581496,0.23554483777174814,0.1186115399057123,0.06479438713652969,0.5790923687990912,209743872,206176256,8806400,432431104,250806272,331087872,108294144,4751360,268283904,98451456,4575232,2928640,306651136,8613888,193236992,446011.45217309677,,0,286707.92808723846,11961.568787781443,0,0,147114.00321135804,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,19.8,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.028220081135902637,NaN,NaN,NaN,NaN,NaN,NaN,0.04617139959432049,NaN,NaN,NaN,NaN
1705636287,0.13080325570915383,0.43169623580093175,0.0017480358549619996,0.06330378647796797,3.125614347178554,0.14927246351347281,0.3281646035956498,0.03269322609023053,0.1332768741056471,0.7460562248996276,0.0001514915231581496,0.23554483777174814,0.11840757886993358,0.06479438713652969,0.5790923687990912,209743872,206176256,8806400,432431104,250806272,331087872,108294144,4751360,268283904,98451456,4575232,2928640,306651136,8613888,193236992,446011.45217309677,,0,286707.92808723846,11961.568787781443,0,0,147114.00321135804,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,19.8,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.028220081135902637,NaN,NaN,NaN,NaN,NaN,NaN,0.04617139959432049,NaN,NaN,NaN,NaN
1705636288,0.12822137469953807,0.43169623580093175,0.0017480358549619996,0.062064661712066975,3.125614347178554,0.14927246351347281,0.3281646035956498,0.03269322609023053,0.1332768741056471,0.7460562248996276,0.00028105957020850065,0.23554483777174814,0.11840757886993358,0.06479438713652969,0.5790923687990912,209743872,206176256,8806400,432431104,250806272,331087872,108294144,4751360,268283904,98451456,4575232,2928640,306651136,8613888,193236992,446011.45217309677,,0,286707.92808723846,11961.568787781443,0,0,147114.00321135804,21,20,9,3,23,7,5,5,3,11,1,3,4,18,9,0,0,19.8,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.028220081135902637,NaN,NaN,NaN,NaN,NaN,NaN,0.04617139959432049,NaN,NaN,NaN,NaN
