time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705486159,0.5723720601271954,2.1747476838673023,0.36132636550487457,30.96104052452243,0.29564600654084167,7.979422572178467,0.5987501301947724,2.457740000000044,1.9636530854800758,0.2901183197463741,0.2470875252677804,106004480,43212800,11870208,44150784,43401216,15740928,37285888,10768384,45998080,2961408,8679424,29928.33290714127,0,0,0,4,4,9,4,3,24,3,4,4,4,2,15.667,22.933,0.667,69.6,0.933,11.333,11.667,0.867,133,16.733,6.067,0,0,0.0030030441400304415,0.003103515625,0.09038461538461538,0.0035558121632024635,0.003,0.046275981524249415,0.0035,0.0020341246290801187,0.007503302509907529,0.002921985815602837,0.004615220700152207,0.004786328125000001,0.21500000000000002,0.030681818181818223,0.0046,0.16127118644067792,0.0075000000000000015,0.004415529179030663,0.009595772787318362,0.0045957446808510645
1705486160,0.5857263621098414,2.1747476838673023,0.36132636550487457,30.96104052452243,0.30480590501333865,7.979422572178467,0.5987501301947724,2.457740000000044,2.110997224306064,0.2901183197463741,0.2470875252677804,106004480,43212800,11870208,44150784,43401216,15740928,37285888,10768384,45998080,2961408,8679424,30626.60597691744,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.533,24.867,0.933,77.467,0.933,14.467,14.4,0.867,140.8,17.933,6.667,0,0,0.0030089820359281436,0.003090038314176245,0.08666666666666668,0.0035663852647735994,0.003,0.04522138228941684,0.0035,0.0020549503752118133,0.007493548387096774,0.0029283154121863804,0.004625748502994013,0.004762068965517241,0.21142857142857144,0.030675675675675695,0.0046,0.16269021739130451,0.0075000000000000015,0.004420285645122247,0.009576129032258063,0.004608602150537635
1705486161,0.5990806640924874,2.1747476838673023,0.36132636550487457,30.96104052452243,0.30018965735238806,7.979422572178467,0.5987501301947724,3.3522853405499378,2.160403279523572,0.2901183197463741,0.2470875252677804,106004480,43212800,11870208,44150784,43401216,15740928,37285888,10407936,45998080,2961408,8679424,31324.879046693604,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.533,24.867,0.933,77.467,0.933,14.467,14.4,0.867,140.8,17.933,6.667,0,0,0.0030089820359281436,0.003090038314176245,0.08666666666666668,0.0035663852647735994,0.003,0.04522138228941684,0.0035,0.0020549503752118133,0.007493548387096774,0.0029283154121863804,0.004625748502994013,0.004762068965517241,0.21142857142857144,0.030675675675675695,0.0046,0.16269021739130451,0.0075000000000000015,0.004420285645122247,0.009576129032258063,0.004608602150537635
1705486162,0.6124349660751333,2.1747476838673023,0.36132636550487457,30.79211467182747,0.30018965735238806,7.979422572178467,0.5987501301947724,3.9402853701473104,2.2098093347410805,0.2901183197463741,0.2470875252677804,106004480,43212800,11870208,44150784,43401216,15740928,37285888,10407936,45998080,2961408,8679424,32023.152116469766,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.533,24.867,0.933,77.467,0.933,14.467,14.4,0.867,143.133,20.267,6.667,0,0,0.0030089820359281436,0.003090038314176245,0.08666666666666668,0.0035663852647735994,0.003,0.04522138228941684,0.0035,0.002059787849566056,0.007493718592964823,0.0029283154121863804,0.004625748502994013,0.004762068965517241,0.21142857142857144,0.030675675675675695,0.0046,0.16269021739130451,0.0075000000000000015,0.004422757955641274,0.009569095477386933,0.004608602150537635
1705486163,0.5873873781623828,2.530652273351018,0.36132636550487457,30.79211467182747,0.30018965735238806,7.979422572178467,0.5987501301947724,3.9402853701473104,2.259215389958588,0.23723458536193923,0.2470875252677804,106000384,43311104,11870208,44150784,43401216,15740928,37285888,10407936,45998080,2961408,8679424,51251.978291978296,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.533,24.867,0.933,77.467,0.933,14.467,14.4,0.867,143.133,20.267,6.667,0,0,0.0030089820359281436,0.003090038314176245,0.08666666666666668,0.0035663852647735994,0.003,0.04522138228941684,0.0035,0.002059787849566056,0.007493718592964823,0.0029283154121863804,0.004625748502994013,0.004762068965517241,0.21142857142857144,0.030675675675675695,0.0046,0.16269021739130451,0.0075000000000000015,0.004422757955641274,0.009569095477386933,0.004608602150537635
1705486164,0.6000620908370956,2.530652273351018,0.36132636550487457,30.79211467182747,0.30018965735238806,7.979422572178467,0.5987501301947724,3.9402853701473104,2.3086214451760956,0.2950962112846867,0.2470875252677804,106000384,43311104,11870208,44150784,43401216,15740928,37285888,10407936,45998080,2965504,8679424,52357.899397899404,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.533,27.267,0.933,86.867,0.933,14.467,14.4,0.867,143.133,20.267,6.667,0,0,0.0030089820359281436,0.0030919963201471944,0.08666666666666668,0.003600149476831091,0.003,0.04522138228941684,0.0035,0.002059787849566056,0.007493718592964823,0.0029283154121863804,0.004625748502994013,0.00476559337626495,0.21142857142857144,0.03495192307692314,0.0046,0.16269021739130438,0.0075000000000000015,0.004422757955641274,0.009569095477386933,0.004608602150537635
1705486165,0.6127368035118084,2.530652273351018,0.36132636550487457,30.79211467182747,0.30018965735238806,7.979422572178467,0.5987501301947724,3.9402853701473104,2.3580275003936033,0.2950962112846867,0.2470875252677804,106000384,43311104,11870208,44150784,43401216,15740928,37285888,10407936,45998080,2965504,8679424,53463.8205038205,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.533,27.267,0.933,86.867,0.933,14.467,14.4,0.867,143.133,20.267,6.667,0,0,0.0030089820359281436,0.0030919963201471944,0.08666666666666668,0.003600149476831091,0.003,0.04522138228941684,0.0035,0.002059787849566056,0.007493718592964823,0.0029283154121863804,0.004625748502994013,0.00476559337626495,0.21142857142857144,0.03495192307692314,0.0046,0.16269021739130438,0.0075000000000000015,0.004422757955641274,0.009569095477386933,0.004608602150537635
1705486166,0.7604827604827666,2.530652273351018,0.36132636550487457,30.79211467182747,0.30018965735238806,7.979422572178467,0.5987501301947724,3.9402853701473104,2.407433555611111,0.2950962112846867,0.2470875252677804,106000384,43311104,11870208,44150784,43401216,15740928,37285888,10407936,45998080,2965504,8679424,66355.26635526636,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.533,27.267,0.933,86.867,0.933,14.467,14.4,0.867,143.133,20.267,6.667,0,0,0.0030089820359281436,0.0030919963201471944,0.08666666666666668,0.003600149476831091,0.003,0.04522138228941684,0.0035,0.002059787849566056,0.007493718592964823,0.0029283154121863804,0.004625748502994013,0.00476559337626495,0.21142857142857144,0.03495192307692314,0.0046,0.16269021739130438,0.0075000000000000015,0.004422757955641274,0.009569095477386933,0.004608602150537635
1705486167,0.7604827604827666,2.530652273351018,0.36132636550487457,31.72688590344536,0.30018965735238806,7.979422572178467,0.5987501301947724,3.9402853701473104,2.456839610828619,0.2950962112846867,0.20822134389739538,106000384,43311104,11870208,44224512,43401216,15740928,37285888,10407936,45998080,2965504,8679424,66355.26635526636,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.533,27.267,0.933,86.867,0.933,14.467,14.4,0.867,143.133,20.267,7.133,0,0,0.0030089820359281436,0.0030919963201471944,0.08666666666666668,0.003600149476831091,0.003,0.04522138228941684,0.0035,0.002059787849566056,0.007493718592964823,0.002909722222222222,0.004625748502994013,0.00476559337626495,0.21142857142857144,0.03495192307692314,0.0046,0.16269021739130438,0.0075000000000000015,0.004422757955641274,0.009569095477386933,0.004604166666666667
1705486168,0.7604827604827666,2.7915732399536815,0.36132636550487457,31.72688590344536,0.30018965735238806,7.979422572178467,0.5987501301947724,3.9402853701473104,2.5062456660461265,0.3002434182540075,0.1921081252682846,106000384,43311104,11870208,44224512,43401216,15740928,37285888,10407936,45998080,2965504,8671232,66355.26635526636,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.533,27.267,0.933,86.867,0.933,14.467,14.4,0.867,143.133,20.267,7.133,0,0,0.0030089820359281436,0.0030919963201471944,0.08666666666666668,0.003600149476831091,0.003,0.04522138228941684,0.0035,0.002059787849566056,0.007493718592964823,0.002909722222222222,0.004625748502994013,0.00476559337626495,0.21142857142857144,0.03495192307692314,0.0046,0.16269021739130438,0.0075000000000000015,0.004422757955641274,0.009569095477386933,0.004604166666666667
1705486169,0.7604827604827666,2.7915732399536815,0.36132636550487457,31.72688590344536,0.30018965735238806,7.979422572178467,0.38179438466178156,3.9402853701473104,2.5556517212636343,0.3002434182540075,0.196160284154321,106000384,43311104,11870208,44224512,43401216,15740928,37285888,10407936,45998080,2965504,8671232,66355.26635526636,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.533,27.267,0.933,86.867,0.933,14.467,14.4,0.867,143.133,20.267,7.133,0,0,0.0030089820359281436,0.003091659028414299,0.09375,0.003604026845637584,0.003,0.04522138228941684,0.0033870967741935483,0.0020622745852368353,0.007493718592964823,0.002910958904109589,0.004625748502994013,0.0047649862511457385,0.2164705882352941,0.03531847133757969,0.0046,0.16269021739130438,0.006916666666666667,0.004423226737196442,0.009569095477386933,0.004604109589041096
1705486170,0.7604827604827666,2.7915732399536815,0.36132636550487457,31.726885903445368,0.30018965735238806,7.979422572178467,0.3901640400422202,3.9402853701473104,2.6050577764811425,0.3002434182540075,0.2002124430403574,106000384,43311104,11870208,44224512,43401216,15740928,37285888,10407936,45998080,2965504,8671232,66355.26635526636,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.533,27.267,0.933,86.867,0.933,14.467,14.4,1.133,143.133,20.267,7.133,0,0,0.0030089820359281436,0.003091659028414299,0.09375,0.003604026845637584,0.003,0.04522138228941684,0.0032631578947368424,0.0020622745852368353,0.007493718592964823,0.002910958904109589,0.004625748502994013,0.0047649862511457385,0.2164705882352941,0.03531847133757969,0.0046,0.16269021739130438,0.0057000000000000045,0.004423226737196442,0.009569095477386933,0.004604109589041096
1705486171,0.7604827604827666,2.7915732399536815,0.28547054461918164,31.726885903445368,0.30018965735238806,7.979422572178467,0.39853369542265893,3.9402853701473104,2.9643633130504674,0.3002434182540075,0.20426460192639373,106000384,43311104,11870208,44224512,43401216,15740928,37285888,10407936,45998080,2965504,8671232,66355.26635526636,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.533,27.267,0.933,86.867,0.933,14.467,14.4,1.133,143.133,20.267,7.133,0,0,0.0030089820359281436,0.003091659028414299,0.09375,0.003604026845637584,0.003,0.04522138228941684,0.0032631578947368424,0.0020622745852368353,0.007493718592964823,0.002910958904109589,0.004625748502994013,0.0047649862511457385,0.2164705882352941,0.03531847133757969,0.0046,0.16269021739130438,0.0057000000000000045,0.004423226737196442,0.009569095477386933,0.004604109589041096
1705486172,0.7604827604827666,2.7915732399536815,0.24264749999999502,31.726885903445368,0.30018965735238806,7.979422572178467,0.33296999999999244,3.9402853701473104,2.9643633130504674,0.3002434182540075,0.2083167608124301,106000384,43311104,11870208,44224512,43401216,15740928,37285888,10407936,45998080,2965504,8671232,66355.26635526636,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.533,27.267,0.933,86.867,1.067,14.467,14.4,1.133,152.867,20.267,7.133,0,0,0.0030089820359281436,0.003091659028414299,0.09375,0.003604026845637584,0.003,0.04522138228941684,0.0032631578947368424,0.0019864550508569157,0.007493718592964823,0.002910958904109589,0.004625748502994013,0.0047649862511457385,0.2164705882352941,0.03531847133757969,0.0046,0.16269021739130438,0.0057000000000000045,0.004408086112828153,0.009569095477386933,0.004604109589041096
1705486173,0.7604827604827666,2.7915732399536815,0.24264749999999502,31.726885903445368,0.30018965735238806,7.979422572178467,0.33296999999999244,4.0006809620400245,2.5819851486945664,0.3002434182540075,0.24312953316218303,106000384,43311104,11870208,44224512,43401216,15740928,37285888,10289152,45998080,2965504,8671232,66355.26635526636,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.533,27.267,0.933,86.867,1.067,14.467,14.4,1.133,152.867,20.267,7.133,0,0,0.0030089820359281436,0.003091659028414299,0.09375,0.003604026845637584,0.003,0.04522138228941684,0.0032631578947368424,0.0019864550508569157,0.007493718592964823,0.002910958904109589,0.004625748502994013,0.0047649862511457385,0.2164705882352941,0.03531847133757969,0.0046,0.16269021739130438,0.0057000000000000045,0.004408086112828153,0.009569095477386933,0.004604109589041096
1705486174,0.7604827604827666,2.7915732399536815,0.2874988368739641,31.726885903445368,0.24198177575107963,8.132999460205035,0.5483393381182626,4.0006809620400245,3.015711068083948,0.3002434182540075,0.24312953316218303,106000384,43311104,11870208,44224512,43401216,15740928,37273600,10289152,45981696,2965504,8671232,66355.26635526636,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.533,27.267,0.933,86.867,1.067,14.467,14.4,1.133,152.867,20.267,7.133,0,0,0.003,0.003091659028414299,0.09375,0.003604026845637584,0.003,0.04522138228941684,0.0032631578947368424,0.0019864550508569157,0.007493718592964823,0.002910958904109589,0.004623088023088023,0.0047649862511457385,0.2164705882352941,0.03531847133757969,0.0046,0.16269021739130438,0.0057000000000000045,0.004408086112828153,0.009569095477386933,0.004604109589041096
1705486175,0.7604827604827666,2.7915732399536815,0.28170371614601414,31.726885903445368,0.28698028433477185,8.132999460205035,0.6430226349390521,4.0006809620400245,3.015711068083948,0.3002434182540075,0.24312953316218303,106000384,43311104,11870208,44224512,43401216,15740928,37273600,10289152,45981696,2965504,8671232,66355.26635526636,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.267,27.333,1.067,87.933,1.067,14.4,14.133,1.133,152.867,20.067,7.133,0,0,0.0029943661971830984,0.0030842293906810036,0.08928571428571429,0.003623813002191381,0.003,0.04577956989247312,0.0032631578947368424,0.002007500471354506,0.0074968982630272945,0.002904436860068259,0.004612394366197183,0.004751612903225807,0.21470588235294116,0.038454545454545457,0.0046,0.17580717488789252,0.0057000000000000045,0.004412071045571662,0.009573821339950371,0.004591808873720136
1705486176,0.7604827604827666,2.7915732399536815,0.40282911297088736,31.726885903445368,0.28698028433477185,8.132999460205035,0.6430226349390521,4.0006809620400245,3.015711068083948,0.3002434182540075,0.24312953316218303,106000384,43311104,11898880,44224512,43401216,15740928,37273600,10289152,45981696,2965504,8671232,66355.26635526636,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.267,27.333,1.067,87.933,1.067,14.4,14.133,1.133,152.867,20.067,7.133,0,0,0.0029943661971830984,0.0030842293906810036,0.08928571428571429,0.003623813002191381,0.003,0.04577956989247312,0.0032631578947368424,0.002007500471354506,0.0074968982630272945,0.002904436860068259,0.004612394366197183,0.004751612903225807,0.21470588235294116,0.038454545454545457,0.0046,0.17580717488789252,0.0057000000000000045,0.004412071045571662,0.009573821339950371,0.004591808873720136
1705486177,0.7604827604827666,2.7915732399536815,0.40282911297088736,31.726885903445368,0.28698028433477185,8.132999460205035,0.6430226349390521,4.0006809620400245,3.015711068083948,0.3002434182540075,0.24312953316218303,106000384,43311104,11898880,44224512,43401216,15740928,37273600,10289152,45981696,2965504,8671232,66355.26635526636,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.267,27.333,1.067,87.933,1.067,14.4,14.133,1.133,151.867,19.067,7.133,0,0,0.0029943661971830984,0.0030842293906810036,0.08928571428571429,0.003623813002191381,0.003,0.04577956989247312,0.0032631578947368424,0.002010530634114515,0.0074939246658566215,0.002904436860068259,0.004612394366197183,0.004751612903225807,0.21470588235294116,0.038454545454545457,0.0046,0.17580717488789252,0.0057000000000000045,0.004411887398049183,0.009561968408262456,0.004591808873720136
1705486178,0.7604827604827666,2.7915732399536815,0.40282911297088736,31.726885903445368,0.23983898962804667,6.649608133659138,0.6430226349390521,3.9398279158699943,3.015711068083948,0.3002434182540075,0.24312953316218303,106000384,43311104,11898880,44224512,43401216,15740928,37273600,10289152,45981696,2965504,8671232,66355.26635526636,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.267,27.333,1.067,87.933,1.067,14.4,14.133,1.133,151.867,19.067,7.133,0,0,0.0029943661971830984,0.0030842293906810036,0.08928571428571429,0.003623813002191381,0.003,0.04577956989247312,0.0032631578947368424,0.002010530634114515,0.0074939246658566215,0.002904436860068259,0.004612394366197183,0.004751612903225807,0.21470588235294116,0.038454545454545457,0.0046,0.17580717488789252,0.0057000000000000045,0.004411887398049183,0.009561968408262456,0.004591808873720136
1705486179,0.7604827604827666,2.811068516608617,0.40282911297088736,32.83932753429225,0.23505598488913376,6.51405814265572,0.6430226349390521,3.9398279158699943,3.015711068083948,0.3002434182540075,0.24312953316218303,106000384,43315200,11898880,44531712,43401216,15740928,37273600,10289152,45981696,2965504,8671232,66355.26635526636,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.267,27.067,1.067,87.667,1.067,14.4,14.133,1.133,151.867,19.067,7.133,0,0,0.0029943661971830984,0.003079638009049774,0.08928571428571429,0.003612171407994239,0.003,0.04577956989247312,0.0032631578947368424,0.002010530634114515,0.0074939246658566215,0.002904436860068259,0.004612394366197183,0.004743348416289593,0.21470588235294116,0.03881736526946109,0.0046,0.17580717488789252,0.0057000000000000045,0.004411887398049183,0.009561968408262456,0.004591808873720136
1705486180,0.7604827604827666,2.811068516608617,0.40282911297088736,32.83932753429225,0.23027298015022096,6.378508151652302,0.6430226349390521,3.9398279158699943,3.015711068083948,0.3002434182540075,0.24312953316218303,106000384,43315200,11898880,44531712,43401216,15740928,37273600,10289152,45981696,2965504,8671232,66355.26635526636,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.267,27.067,1.067,87.667,1.067,14.4,14.133,1.133,151.867,19.067,7.133,0,0,0.0029943661971830984,0.003079638009049774,0.08928571428571429,0.003612171407994239,0.003,0.04577956989247312,0.0032631578947368424,0.002010530634114515,0.0074939246658566215,0.002904436860068259,0.004612394366197183,0.004743348416289593,0.21470588235294116,0.03881736526946109,0.0046,0.17580717488789252,0.0057000000000000045,0.004411887398049183,0.009561968408262456,0.004591808873720136
1705486181,0.7604827604827666,2.811068516608617,0.40282911297088736,32.83932753429225,0.22548997541130808,6.242958160648886,0.6430226349390521,3.9398279158699943,3.015711068083948,0.24175595158590857,0.24312953316218303,106000384,43315200,11898880,44531712,43401216,15740928,37273600,10289152,45981696,2965504,8671232,66355.26635526636,0,0,0,4,4,9,4,3,24,3,4,4,4,2,16.267,27.067,1.067,87.667,1.067,14.4,14.133,1.133,151.867,19.067,7.133,0,0,0.0029943661971830984,0.003079638009049774,0.08928571428571429,0.003612171407994239,0.003,0.04577956989247312,0.0032631578947368424,0.002010530634114515,0.0074939246658566215,0.002904436860068259,0.004612394366197183,0.004743348416289593,0.21470588235294116,0.03881736526946109,0.0046,0.17580717488789252,0.0057000000000000045,0.004411887398049183,0.009561968408262456,0.004591808873720136
