time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705495422,0.598356016122926,2.956927064463044,0.3823668218932072,32.1166405111532,0.2950465883925825,7.86030307932915,0.6359310996744005,3.2201875608878114,2.8368702428416293,0.2908984367240768,0.2921830435425675,109514752,43610112,11747328,45006848,43565056,17358848,40255488,10461184,48087040,2973696,8822784,45050.82495741537,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,16.667,28,0.8,80.467,0.733,14.267,14.267,0.733,155.133,21.333,7.867,0,0,0,0.0029971223021582737,0.0031225225225225226,0.09999999999999999,0.0038046153846153846,0.003,0.045432692307692306,0.0034516129032258064,0.0020550267007197584,0.007490963855421686,0.0029376947040498443,0.00460863309352518,0.00482054054054054,0.22,0.04652173913043476,0.0046,0.1791474654377879,0.007285714285714287,0.004422149988390992,0.00956566265060241,0.004597507788161995
1705495423,0.715562598392572,2.956927064463044,0.3817055799838853,32.600132047538125,0.19245058327336811,7.86030307932915,0.6359310996744005,3.285913722476737,2.358904888093529,0.2920250597742224,0.2921830435425675,109400064,43610112,11747328,44564480,43565056,17358848,40255488,10461184,48087040,2973696,8822784,33938.18874803215,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,16.667,28,0.8,80.467,0.733,14.267,14.267,0.733,155.133,21.333,7.867,0,0,0,0.0029971223021582737,0.0031225225225225226,0.09999999999999999,0.0038046153846153846,0.003,0.045432692307692306,0.0034516129032258064,0.0020550267007197584,0.007490963855421686,0.0029376947040498443,0.00460863309352518,0.00482054054054054,0.22,0.04652173913043476,0.0046,0.1791474654377879,0.007285714285714287,0.004422149988390992,0.00956566265060241,0.004597507788161995
1705495424,0.715562598392572,2.956927064463044,0.3817055799838853,32.600132047538125,0.19731406953897934,8.056351615210493,0.6359310996744005,3.3516398840656616,2.3116237173795016,0.2920250597742224,0.2921830435425675,109400064,43610112,11747328,44564480,43565056,17076224,40255488,10461184,48087040,2973696,8822784,33938.18874803215,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,16.667,28.267,0.933,80.667,0.867,14.267,14.267,0.867,155.2,21.333,8.133,0,0,0,0.0029971223021582737,0.0031206120612061205,0.0909090909090909,0.0038074102663064454,0.003057142857142857,0.045432692307692306,0.003375,0.002053047929269428,0.007490963855421686,0.0029376947040498443,0.00460863309352518,0.004817101710171017,0.21625,0.04637228260869573,0.004702857142857143,0.1791474654377879,0.006833333333333333,0.0044217775709632385,0.00956566265060241,0.004597507788161995
1705495425,0.715562598392572,2.956927064463044,0.3817055799838853,32.600132047538125,0.20217755580459054,8.056351615210493,0.6359310996744005,3.943569695335525,2.2643425466654743,0.2920250597742224,0.2921830435425675,109400064,43610112,11747328,44564480,43565056,17076224,40255488,10461184,48087040,2973696,8822784,33938.18874803215,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,16.667,28.267,0.933,80.667,0.867,14.267,14.267,0.933,155.2,21.333,8.133,0,0,0,0.0029971223021582737,0.0031206120612061205,0.0909090909090909,0.0038074102663064454,0.003057142857142857,0.045432692307692306,0.003375,0.002053047929269428,0.007490963855421686,0.0029376947040498443,0.00460863309352518,0.004817101710171017,0.21625,0.04637228260869573,0.004702857142857143,0.1791474654377879,0.006833333333333333,0.0044217775709632385,0.00956566265060241,0.004597507788161995
1705495426,0.715562598392572,2.956927064463044,0.3817055799838853,32.600132047538125,0.20704104207020174,8.056351615210493,0.6359310996744005,3.943569695335525,2.2170613759514475,0.2920250597742224,0.2921830435425675,109400064,43610112,11747328,44564480,43565056,17076224,40255488,10461184,48087040,2973696,8822784,33938.18874803215,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,16.667,28.267,0.933,80.667,0.867,14.267,14.267,0.933,155.2,21.333,8.133,0,0,0,0.0029971223021582737,0.0031206120612061205,0.0909090909090909,0.0038074102663064454,0.003057142857142857,0.045432692307692306,0.003375,0.002053047929269428,0.007490963855421686,0.0029376947040498443,0.00460863309352518,0.004817101710171017,0.21625,0.04637228260869573,0.004702857142857143,0.1791474654377879,0.006833333333333333,0.0044217775709632385,0.00956566265060241,0.004597507788161995
1705495427,0.715562598392572,2.956927064463044,0.3817055799838853,32.600132047538125,0.20919430502267972,8.056351615210493,0.6359310996744005,3.320091326502978,2.16978020523742,0.2920250597742224,0.2921830435425675,109400064,43610112,11747328,44564480,43569152,17076224,40255488,10461184,48087040,2973696,8822784,33938.18874803215,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,16.667,28.267,0.933,80.667,0.867,14.267,14.267,0.933,149.133,21.333,8.133,0,0,0,0.0029971223021582737,0.0031206120612061205,0.0909090909090909,0.0038074102663064454,0.003054054054054054,0.045432692307692306,0.003375,0.002043018173452956,0.007490963855421686,0.0029376947040498443,0.00460863309352518,0.004817101710171017,0.21625,0.04637228260869573,0.004697297297297297,0.1791474654377879,0.006833333333333333,0.004419645732689211,0.00956566265060241,0.004597507788161995
1705495428,0.715562598392572,2.405028948410452,0.361422692059393,32.600132047538125,0.21404383802271862,8.056351615210493,0.6352254323703096,4.017519726570739,2.122499034523393,0.2920250597742224,0.2921830435425675,109400064,43610112,11763712,44564480,43569152,17076224,40214528,11124736,48087040,2973696,8822784,33938.18874803215,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,16.667,28.267,0.933,80.667,0.867,14.267,14.267,0.933,149.133,21.333,8.133,0,0,0,0.0029971223021582737,0.0031206120612061205,0.0909090909090909,0.0038074102663064454,0.003054054054054054,0.045432692307692306,0.003375,0.002043018173452956,0.007490963855421686,0.0029376947040498443,0.00460863309352518,0.004817101710171017,0.21625,0.04637228260869573,0.004697297297297297,0.1791474654377879,0.006833333333333333,0.004419645732689211,0.00956566265060241,0.004597507788161995
1705495429,0.715562598392572,2.3557468306694016,0.361422692059393,32.600132047538125,0.2188933710227576,8.056351615210493,0.6352254323703096,4.017519726570739,2.075217863809366,0.2920250597742224,0.2921830435425675,109400064,43610112,11763712,44564480,43569152,17076224,40214528,11124736,48087040,2973696,8822784,33938.18874803215,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,15.333,28.267,0.933,80.667,0.867,14.267,14.267,0.933,149.133,21.333,8.133,0,0,0,0.0029971223021582737,0.0031206120612061205,0.0909090909090909,0.0038074102663064454,0.003054054054054054,0.045432692307692306,0.003375,0.002043018173452956,0.007490963855421686,0.0029376947040498443,0.00460863309352518,0.004817101710171017,0.21625,0.04637228260869573,0.004697297297297297,0.1791474654377879,0.006833333333333333,0.004419645732689211,0.00956566265060241,0.004597507788161995
1705495430,0.715562598392572,2.3064647129283506,0.361422692059393,32.600132047538125,0.2237429040227965,8.056351615210493,0.6352254323703096,4.017519726570739,2.0279366930953384,0.2920250597742224,0.20850666666667114,109400064,43610112,11763712,44564480,43569152,17076224,40214528,11124736,48087040,2973696,8822784,33938.18874803215,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,14.133,27.133,0.933,80.133,0.867,12.933,13.2,0.933,144.733,20.533,8.467,0,0,0,0.003,0.003064,0.08333333333333333,0.0037462235649546828,0.003054054054054054,0.04534261241970021,0.003375,0.0020355235662874393,0.007493909866017052,0.0029382716049382715,0.004614138438880706,0.0047152,0.212,0.04461764705882347,0.004697297297297297,0.1768571428571428,0.006833333333333333,0.004420478291153935,0.009571863580998784,0.004597530864197531
1705495431,0.715562598392572,2.2571825951873,0.361422692059393,32.600132047538125,0.22859243702283544,8.056351615210493,0.6352254323703096,4.017519726570739,1.9806555223813114,0.2920250597742224,0.20850666666667114,109400064,43610112,11763712,44564480,43569152,17076224,40214528,11124736,48087040,2973696,8822784,33938.18874803215,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,14.133,27.133,0.933,80.133,0.867,12.933,13.2,0.933,144.733,20.533,8.467,0,0,0,0.003,0.003064,0.08333333333333333,0.0037462235649546828,0.003054054054054054,0.04534261241970021,0.003375,0.0020355235662874393,0.007493909866017052,0.0029382716049382715,0.004614138438880706,0.0047152,0.212,0.04461764705882347,0.004697297297297297,0.1768571428571428,0.006833333333333333,0.004420478291153935,0.009571863580998784,0.004597530864197531
1705495432,0.715562598392572,2.083828718292566,0.361422692059393,32.600132047538125,0.23344197002287442,8.056351615210493,0.6352254323703096,4.017519726570739,1.1923833333332823,0.23954937330387696,0.2363919720456981,109400064,43610112,11763712,44564480,43569152,17076224,40214528,11124736,48087040,2973696,8822784,33938.18874803215,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,14.133,27.133,0.933,80.133,0.867,12.933,13.2,0.933,142.8,18.6,8.467,0,0,0,0.003,0.003064,0.08333333333333333,0.0037462235649546828,0.003054054054054054,0.04534261241970021,0.003375,0.0020321079571893907,0.0074781249999999995,0.0029382716049382715,0.004614138438880706,0.0047152,0.212,0.04461764705882347,0.004697297297297297,0.1768571428571428,0.006833333333333333,0.0044175895765472305,0.009580624999999997,0.004597530864197531
1705495433,0.715562598392572,2.0372939099340894,0.361422692059393,25.106245078561045,0.23829150302291335,6.649480606513948,0.6352254323703096,4.017519726570739,1.1923833333332823,0.29250516656237957,0.272308194181088,109400064,43610112,11763712,44564480,43569152,17076224,40214528,11124736,48087040,2973696,8822784,33938.18874803215,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,14.133,27.133,0.933,80.133,0.867,12.933,13.2,0.933,142.8,18.6,8.467,0,0,0,0.003,0.003064,0.08333333333333333,0.0037462235649546828,0.003054054054054054,0.04534261241970021,0.003375,0.0020321079571893907,0.0074781249999999995,0.0029382716049382715,0.004614138438880706,0.0047152,0.212,0.04461764705882347,0.004697297297297297,0.1768571428571428,0.006833333333333333,0.0044175895765472305,0.009580624999999997,0.004597530864197531
1705495434,0.739334063175882,1.9907591015756139,0.361422692059393,25.664397300133736,0.2909719800023363,8.025523487872004,0.6352254323703096,4.017519726570739,1.1923833333332823,0.29250516656237957,0.272308194181088,109400064,43610112,11763712,44564480,43569152,17076224,40214528,11124736,48087040,2973696,8822784,43747.83049851806,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,14.133,25.2,0.933,80.867,0.867,12.933,13.2,0.933,142.8,18.6,8.467,0,0,0,0.003,0.0030482573726541553,0.08333333333333333,0.003712789827973074,0.003054054054054054,0.045342612419700216,0.003375,0.0020321079571893907,0.0074781249999999995,0.0029382716049382715,0.004614138438880706,0.004686863270777481,0.212,0.0427689873417722,0.004697297297297297,0.1768571428571429,0.006833333333333333,0.0044175895765472305,0.009580624999999997,0.004597530864197531
1705495435,0.739334063175882,1.9442242932171374,0.361422692059393,26.222549521706423,0.2909719800023363,8.025523487872004,0.6352254323703096,4.017519726570739,1.1923833333332823,0.29250516656237957,0.272308194181088,109400064,43610112,11763712,44564480,43569152,17076224,40214528,11124736,48087040,2973696,8822784,43747.83049851806,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,14.133,25.2,0.933,80.867,0.867,12.933,13.2,0.933,142.8,18.6,8.467,0,0,0,0.003,0.0030482573726541553,0.08333333333333333,0.003712789827973074,0.003054054054054054,0.045342612419700216,0.003375,0.0020321079571893907,0.0074781249999999995,0.0029382716049382715,0.004614138438880706,0.004686863270777481,0.212,0.0427689873417722,0.004697297297297297,0.1768571428571429,0.006833333333333333,0.0044175895765472305,0.009580624999999997,0.004597530864197531
1705495436,0.7174518368302187,1.8976894848586607,0.361422692059393,26.780701743279106,0.2909719800023363,8.025523487872004,0.6352254323703096,4.017519726570739,1.5453124110493075,0.29250516656237957,0.2723081941810879,109629440,43610112,11763712,44564480,43569152,17076224,40214528,11124736,48087040,2973696,8822784,71882.06848139771,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,14.133,25.2,0.933,80.867,0.867,12.933,13.2,0.933,142.8,18.6,8.467,0,0,0,0.003,0.0030482573726541553,0.08333333333333333,0.003712789827973074,0.003054054054054054,0.045342612419700216,0.003375,0.0020321079571893907,0.0074781249999999995,0.0029382716049382715,0.004614138438880706,0.004686863270777481,0.212,0.0427689873417722,0.004697297297297297,0.1768571428571429,0.006833333333333333,0.0044175895765472305,0.009580624999999997,0.004597530864197531
1705495437,0.7174518368302187,1.8511546765001847,0.361422692059393,27.25660639513241,0.2909719800023363,8.025523487872004,0.6352254323703096,4.017519726570739,1.501724776404868,0.29250516656237957,0.2723081941810879,109629440,43610112,11763712,44830720,43569152,17076224,40214528,11124736,48087040,2973696,8822784,71882.06848139771,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,14.133,25.2,0.933,80.867,0.867,12.933,13.2,0.933,142.8,18.6,8.067,0,0,0,0.003,0.0030482573726541553,0.08333333333333333,0.003712789827973074,0.003054054054054054,0.045342612419700216,0.003375,0.0020321079571893907,0.0074781249999999995,0.002949685534591195,0.004614138438880706,0.004686863270777481,0.212,0.0427689873417722,0.004697297297297297,0.1768571428571429,0.006833333333333333,0.0044175895765472305,0.009580624999999997,0.0046
1705495438,0.7174518368302187,2.28933517124381,0.338547211043554,27.811857040631537,0.2909719800023363,8.025523487872004,0.5183718706891209,4.017519726570739,2.9415381946702968,0.29250516656237957,0.2723081941810879,109629440,43487232,11890688,44830720,43569152,17076224,40214528,11124736,48082944,2973696,8822784,71882.06848139771,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,14.133,25.2,0.933,80.867,0.867,12.933,13.2,0.933,142.8,18.6,8.067,0,0,0,0.003,0.0030482573726541553,0.08333333333333333,0.003712789827973074,0.003054054054054054,0.045342612419700216,0.003375,0.0020321079571893907,0.0074781249999999995,0.002949685534591195,0.004614138438880706,0.004686863270777481,0.212,0.0427689873417722,0.004697297297297297,0.1768571428571429,0.006833333333333333,0.0044175895765472305,0.009580624999999997,0.0046
1705495439,0.7174518368302187,2.28933517124381,0.34549233907546545,28.367107686130666,0.2909719800023363,8.025523487872004,0.529010049760264,4.017519726570739,2.9415381946702968,0.29250516656237957,0.2723081941810879,109629440,43487232,11890688,44830720,43569152,17076224,40214528,11124736,48082944,2973696,8822784,71882.06848139771,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,14.133,25.467,1.067,81.933,1,12.933,13.2,1.067,143.733,18.6,8.333,0,0,0,0.003,0.0030446827524575515,0.07321428571428572,0.0037106446776611693,0.0030555555555555557,0.045342612419700216,0.0033125,0.002029850746268657,0.0074781249999999995,0.002949367088607595,0.004614138438880706,0.004680428954423593,0.19954545454545455,0.04214285714285722,0.004700000000000001,0.1768571428571429,0.006300000000000003,0.004417164179104478,0.009580624999999997,0.0046
1705495440,0.7174518368302187,2.28933517124381,0.3524374671073769,33.315038729947645,0.2909719800023363,8.025523487872004,0.539648228831407,4.017519726570739,2.9415381946702968,0.2936696179568364,0.2723081941810879,109629440,43487232,11890688,44830720,43569152,17076224,40214528,11124736,48082944,2973696,8822784,71882.06848139771,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,14.133,25.467,1.067,81.933,1,12.933,13.2,1.2,143.733,18.6,8.333,0,0,0,0.003,0.0030446827524575515,0.07321428571428572,0.0037106446776611693,0.0030555555555555557,0.045342612419700216,0.003176470588235294,0.002029850746268657,0.0074781249999999995,0.002949367088607595,0.004614138438880706,0.004680428954423593,0.19954545454545455,0.04214285714285722,0.004700000000000001,0.1768571428571429,0.00491764705882353,0.004417164179104478,0.009580624999999997,0.0046
1705495441,0.7174518368302187,2.28933517124381,0.41670768191468516,33.315038729947645,0.2909719800023363,8.025523487872004,0.6382907442685803,4.105233301125293,2.9415381946702968,0.2936696179568364,0.2723081941810879,109629440,43487232,11890688,44830720,43569152,17076224,40214528,11124736,48082944,2973696,8822784,71882.06848139771,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,14.133,25.467,1.067,81.933,1,12.933,13.2,1.2,143.733,18.6,8.333,0,0,0,0.003,0.0030446827524575515,0.07321428571428572,0.0037106446776611693,0.0030555555555555557,0.045342612419700216,0.003176470588235294,0.002029850746268657,0.0074781249999999995,0.002949367088607595,0.004614138438880706,0.004680428954423593,0.19954545454545455,0.04214285714285722,0.004700000000000001,0.1768571428571429,0.00491764705882353,0.004417164179104478,0.009580624999999997,0.0046
1705495442,0.7174518368302187,2.28933517124381,0.41670768191468516,33.315038729947645,0.2909719800023363,6.706996858177031,0.6382907442685803,4.105233301125293,2.9415381946702968,0.2936696179568364,0.2723081941810879,109629440,43487232,11890688,44830720,43569152,17076224,40214528,11124736,48082944,2973696,8822784,71882.06848139771,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,14.133,25.467,1.067,81.933,1.333,12.933,13.2,1.2,148.733,18.6,8.333,0,0,0,0.003,0.0030446827524575515,0.07321428571428572,0.0037106446776611693,0.0030526315789473684,0.045342612419700216,0.003176470588235294,0.0019944082013047533,0.0074781249999999995,0.002949367088607595,0.004614138438880706,0.004680428954423593,0.19954545454545455,0.04214285714285722,0.004694736842105263,0.1768571428571429,0.00491764705882353,0.004410065237651445,0.009580624999999997,0.0046
1705495443,0.7174518368302187,2.28933517124381,0.41670768191468516,33.315038729947645,0.2909719800023363,8.00793379770658,0.6382907442685803,4.105233301125293,2.9415381946702968,0.2936696179568364,0.2723081941810879,109629440,43487232,11890688,44830720,43569152,16990208,40214528,11124736,48082944,2973696,8822784,71882.06848139771,0,,0,0,4,4,9,4,3,44,3,4,4,4,2,14.133,25.467,1.067,81.933,1.333,12.933,13.2,1.2,148.733,18.6,8.333,0,0,0,0.003,0.0030446827524575515,0.07321428571428572,0.0037106446776611693,0.0030526315789473684,0.045342612419700216,0.003176470588235294,0.0019944082013047533,0.0074781249999999995,0.002949367088607595,0.004614138438880706,0.004680428954423593,0.19954545454545455,0.04214285714285722,0.004694736842105263,0.1768571428571429,0.00491764705882353,0.004410065237651445,0.009580624999999997,0.0046
