time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,istio-init_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,istio-init_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705789942,7.791077441077442,1.5257844801757716,0.19091880538718056,0.22585511941535466,5.47086041996901,6.692663374786637,0.4449486154374434,0.060922889280390295,0.9096392147854101,0.90582668162859,0.0070400921659558805,0.31237673155904117,2.7428051001821543,0.8284941978338995,1.0152590113075077,186310656,69562368,5054464,430616576,100745216,4923392,312389632,36499456,3026944,252858368,89976832,4014080,3964928,295268352,5689344,35172352,0,1734449.2160191752,0,783615.8053518431,34909.58192215868,60705.89231648705,0,,1203869.861615708,9,6,5,4,8,0,15,6,3,3,11,1,3,6,12,7,7.733,4.2,24.933,1.867,1.533,1.8,17.467,0.015535239587192556,0.003289308176100629,0.029065349544072944,0.04038461538461539,0.0023846153846153848,0.007310516954501119,0.0035704347826086957,0.023974148282611338,0.006142857142857149,0.08157370517928288,0.0791666666666667,0.004476923076923077,0.00963423030581215,0.007983443708609272
1705789943,7.791077441077442,1.2993831436614198,0.19091880538718056,0.22585511941535466,5.066788686974333,6.692663374786637,0.4449486154374434,0.060922889280390295,0.9293918659430361,0.90582668162859,0.006894604905410911,0.31237673155904117,2.7428051001821543,0.8119938901745185,1.0152590113075077,186310656,69562368,5054464,430616576,100745216,4923392,312389632,36499456,3026944,252858368,89976832,4014080,3964928,295268352,5689344,35172352,0,1648806.9368180502,0,783615.8053518431,35667.63718468344,60705.89231648705,0,,1203869.861615708,9,6,5,4,8,0,15,6,3,3,11,1,3,6,12,7,7.733,4.2,24.933,1.867,1.533,1.8,17.467,0.01551765691302321,0.003289308176100629,0.029065349544072944,0.04038461538461539,0.0023846153846153848,0.007304071929757293,0.0035704347826086957,0.02395195155354467,0.006142857142857149,0.08157370517928288,0.0791666666666667,0.004476923076923077,0.009633353782446992,0.007983443708609272
1705789944,7.791077441077442,1.3258767010122625,0.19091880538718056,0.22585511941535466,5.066788686974333,6.692663374786637,0.4449486154374434,0.060922889280390295,0.9491445171006618,0.90582668162859,0.0067491176448659426,0.26361385604953164,2.7428051001821543,0.7954935825151378,1.0152590113075077,186310656,69562368,5054464,430616576,100745216,4923392,312389632,36499456,3026944,252858368,89976832,4014080,3964928,295268352,5689344,35172352,0,1682425.0127136372,0,783615.8053518431,36425.69244720818,60705.89231648705,0,,1203869.861615708,9,6,5,4,8,0,15,6,3,3,11,1,3,6,12,7,7.733,4.2,24.933,1.867,1.533,1.8,17.467,0.015508446164642102,0.003289308176100629,0.029065349544072944,0.04038461538461539,0.0023846153846153848,0.007297595941349424,0.0035704347826086957,0.023950933523460442,0.006142857142857149,0.08157370517928288,0.0791666666666667,0.004476923076923077,0.00963247304802352,0.007983443708609272
1705789945,7.791077441077442,1.589613441050565,0.19091880538718056,0.14097260876911524,5.066788686974333,6.692663374786637,0.4449486154374434,0.060922889280390295,0.968897168258288,0.90582668162859,0.006603630384320975,0.2470154300130647,1.0749741808523434,0.7789932748557566,1.0152590113075077,186310656,69562368,5054464,430616576,100745216,4923392,312389632,36499456,3026944,252858368,89976832,4014080,3964928,295501824,5689344,35172352,0,2017084.5537352348,0,783615.8053518431,37183.74770973295,60705.89231648705,0,,1203869.861615708,9,6,5,4,8,0,15,6,3,3,11,1,3,6,12,7,7.733,4.2,24.933,1.867,1.533,1.8,17.467,0.015499217504997286,0.003289308176100629,0.029065349544072944,0.04038461538461539,0.0023846153846153848,0.007291088765603328,0.0035704347826086957,0.023949913513710227,0.006142857142857149,0.08157370517928288,0.0791666666666667,0.004476923076923077,0.009631588072122053,0.007983443708609272
1705789946,7.791077441077442,1.589613441050565,0.19091880538718056,0.14427308951009102,5.066788686974333,6.692663374786637,0.4449486154374434,0.060922889280390295,1.1851590694575553,0.90582668162859,0.0064581431237760055,0.24206025589043556,1.0969382035494337,0.7624929671963757,1.0152590113075077,186310656,69562368,5054464,430616576,100745216,4923392,312389632,36499456,3026944,252858368,89976832,4014080,3964928,295501824,5689344,35172352,0,2017084.5537352348,0,783615.8053518431,45483.31575148521,60705.89231648705,0,,1203869.861615708,9,6,5,4,8,0,15,6,3,3,11,1,3,6,12,7,7.733,4.2,24.933,1.867,1.533,1.8,17.467,0.015489970881792424,0.003289308176100629,0.029065349544072944,0.04038461538461539,0.0023846153846153848,0.007284550176685269,0.0035704347826086957,0.0239488915185139,0.006142857142857149,0.08157370517928288,0.0791666666666667,0.004476923076923077,0.009630698824029196,0.007983443708609272
1705789947,7.1279324966078725,1.589613441050565,0.19091880538718056,0.14757357025106685,5.066788686974333,6.692663374786637,0.4449486154374434,0.060922889280390295,1.1851590694575553,0.90582668162859,0.006312655863231037,0.23710508176780637,1.118902226246524,0.9971365336444429,0.98210793190873,186507264,69562368,5054464,430616576,100745216,4923392,312389632,36499456,3026944,252858368,89976832,4014080,3964928,295501824,5718016,35172352,0,2017084.5537352348,0,783615.8053518431,45483.31575148521,60705.89231648705,0,0,1446432.4520101415,10,6,5,4,8,0,15,6,3,3,11,1,3,6,12,7,7.733,4.2,24.933,1.867,1.533,1.8,17.467,0.015480706242527389,0.003289308176100629,0.029065349544072944,0.04038461538461539,0.0023846153846153848,0.007277979946575819,0.0035704347826086957,0.023947867532068817,0.006142857142857149,0.08157370517928288,0.0791666666666667,0.004476923076923077,0.00962980527273431,0.007983443708609272
1705789948,4.859498326911422,1.589613441050565,0.16762798467131765,0.15087405099204268,5.066788686974333,6.692663374786637,0.4449486154374434,0.060922889280390295,1.1851590694575553,0.9444920419322292,0.00616716860268607,0.23214990764517718,1.3178413618254199,0.9971365336444429,1.036749348687524,186507264,69562368,5054464,430616576,100745216,4923392,312389632,36499456,3026944,252858368,89976832,4014080,3964928,295501824,5718016,35184640,0,2017084.5537352348,0,783615.8053518431,45483.31575148521,0,0,0,1264391.2691288833,10,6,5,4,8,0,15,6,3,3,11,1,3,6,12,7,7.733,4.2,24.933,1.867,2.667,1.8,17.467,0.01547142353449728,0.003289308176100629,0.029065349544072944,0.04038461538461539,0.0025820895522388056,0.007271377845043366,0.0035704347826086957,0.0239468415485497,0.006142857142857149,0.08157370517928288,0.0791666666666667,0.0045164179104477615,0.009628907386925897,0.007983443708609272
1705789949,4.956257071975814,1.589613441050565,0.16762798467131765,0.15417453173301848,5.066788686974333,6.692663374786637,0.4538677479725517,0.060922889280390295,1.1851590694575553,0.9444920419322292,0,0.22719473352254801,1.3178413618254199,1.0045694675540766,1.036749348687524,186507264,69562368,5054464,430616576,100745216,4923392,312389632,36610048,3026944,252858368,89976832,4014080,3964928,295501824,5718016,35184640,0,2017084.5537352348,0,796623.9771017578,45483.31575148521,0,0,0,1264391.2691288833,10,6,5,4,8,0,15,6,3,3,11,1,3,6,12,7,7.733,4.2,24.933,1.867,2.667,1.8,17.467,0.015462122704791402,0.003289308176100629,0.029065349544072944,0.04038461538461539,0.0025820895522388056,0.00726474363961721,0.0035704347826086957,0.023945813562108526,0.006142857142857149,0.08157370517928288,0.0791666666666667,0.0045164179104477615,0.009628005134987941,0.007983443708609272
1705789950,5.8055247038634885,1.4698828001267028,0.16762798467131765,0.15747501247399434,5.066788686974333,6.692663374786637,0.4538677479725517,0.060922889280390295,1.1851590694575553,0.9444920419322292,0,0.22223955939991877,1.3178413618254199,1.0045694675540766,1.036749348687524,186507264,69672960,5054464,430616576,100745216,4923392,312389632,36610048,3026944,252858368,89976832,4014080,3964928,295501824,5718016,35184640,0,1738561.925878999,0,796623.9771017578,45483.31575148521,0,0,0,1264391.2691288833,10,6,5,4,8,0,15,6,3,3,11,1,3,6,12,7,7.733,4.2,24.933,1.867,2.667,1.8,17.467,0.015452803700292292,0.003289308176100629,0.029065349544072944,0.04038461538461539,0.0025820895522388056,0.007258077095560278,0.0035704347826086957,0.023944783566874413,0.006142857142857149,0.08157370517928288,0.0791666666666667,0.0045164179104477615,0.009627098484996198,0.007983443708609272
1705789951,5.805524703863488,1.4698828001267028,0.16762798467131765,0.16077549321497017,5.066788686974333,7.715406215293042,0.4538677479725517,0.060922889280390295,1.1851590694575553,0.9444920419322291,0,0.21728438527728963,1.3178413618254199,1.0045694675540766,1.036749348687524,186507264,69672960,5054464,430616576,100745216,4923392,312438784,36610048,3026944,252858368,89976832,4014080,3964928,295501824,5718016,35184640,0,1738561.925878999,0,796623.9771017578,45483.31575148521,0,0,0,1264391.2691288833,10,6,5,4,8,0,16,6,3,3,11,1,3,6,12,7,7.733,4.2,22.867,1.867,2.667,1.8,17.467,0.015443466467674676,0.003289308176100629,0.028761755485893416,0.04038461538461539,0.0025820895522388056,0.007251377975841445,0.0035704347826086957,0.023943751556953514,0.006142857142857149,0.08136546184738962,0.0791666666666667,0.0045164179104477615,0.009626187404714435,0.007983443708609272
1705789952,5.805524703863488,1.4698828001267028,0.16762798467131765,0.16407597395594598,5.066788686974333,7.715406215293042,0.4538677479725517,0.060922889280390295,1.1851590694575553,0.9444920419322291,0,0.21232921115466047,1.3178413618254199,1.0045694675540766,1.036749348687524,186507264,69672960,5054464,430616576,100745216,4923392,312438784,36610048,3026944,252858368,89976832,4014080,3964928,295501824,5718016,35184640,0,1738561.925878999,0,796623.9771017578,45483.31575148521,0,0,0,1264391.2691288833,10,6,5,4,8,0,16,6,3,3,11,1,3,6,12,7,8.467,4.2,22.867,2.6,3.4,2.533,22.333,0.015235966613861493,0.003289308176100629,0.028761755485893416,0.03982142857142857,0.0026000000000000007,0.007193677332213847,0.0036033333333333334,0.02391228031985037,0.006142857142857149,0.08136546184738962,0.07136363636363635,0.004520000000000001,0.009493492981911768,0.008118181818181818
1705789953,5.805524703863488,1.4698828001267028,0.16762798467131765,0.16737645469692183,3.9762133990636426,7.715406215293042,0.4538677479725517,0.060922889280390295,1.1851590694575553,0.9444920419322291,0,0.30766594582707174,1.3178413618254199,1.0045694675540766,1.036749348687524,186507264,69672960,5054464,430616576,100745216,4923392,312438784,36610048,3026944,252858368,89976832,4014080,3960832,295501824,5718016,35184640,0,1738561.925878999,0,796623.9771017578,45483.31575148521,0,0,0,1264391.2691288833,10,6,5,4,8,0,16,6,3,3,11,1,3,6,12,7,8.467,3.667,22.867,2.6,3.4,3.067,22.333,0.015224912625648613,0.0032837837837837837,0.028761755485893416,0.03982142857142857,0.0026000000000000007,0.00698463723491912,0.0036033333333333334,0.02391104889836216,0.006025,0.08136546184738962,0.07136363636363635,0.004520000000000001,0.009396927446983824,0.008118181818181818
1705789954,5.805524703863488,1.4698828001267028,0.16762798467131765,0.1677494090206521,4.06880513935178,7.715406215293042,0.4538677479725517,0.060922889280390295,1.1851590694575553,0.9444920419322291,0,0.30766594582707174,1.3178413618254199,1.0045694675540766,1.036749348687524,186507264,69672960,5054464,430616576,100745216,4923392,312438784,36610048,3026944,252858368,89976832,4014080,3960832,295501824,5718016,35184640,0,1738561.925878999,0,796623.9771017578,45483.31575148521,0,0,0,1264391.2691288833,10,6,5,4,8,0,16,6,3,3,11,1,3,6,12,7,8.467,3.667,22.867,2.6,3.4,3.067,22.333,0.015218812561720958,0.0032837837837837837,0.028761755485893416,0.03982142857142857,0.0026000000000000007,0.00697232775606623,0.0036033333333333334,0.023910369347266636,0.006025,0.08136546184738962,0.07136363636363635,0.004520000000000001,0.009394465551213246,0.008118181818181818
1705789955,5.805524703863488,1.4698828001267028,0.16762798467131765,0.16444892827967628,4.161396879639918,7.715406215293042,0.3872294401076276,0.060922889280390295,1.1851590694575553,0.9444920419322291,0,0.30766594582707174,1.3178413618254199,1.0045694675540766,1.036749348687524,186507264,69672960,5054464,430616576,100745216,4923392,312438784,36610048,3026944,252858368,89976832,4014080,3960832,295501824,5718016,35184640,0,1738561.925878999,0,534132.1321135946,45483.31575148521,0,0,0,1264391.2691288833,10,6,5,4,8,0,16,6,3,3,11,1,3,6,12,7,7.6,3.267,20.8,3,3.4,3.067,22.667,0.015228668164756598,0.0031643835616438354,0.028941082802547775,0.03969594594594594,0.0026000000000000007,0.006959917364405483,0.003638157894736842,0.023778583520594577,0.004895890410958904,0.08140756302521007,0.06954545454545451,0.004520000000000001,0.009391983472881095,0.008232954545454547
1705789956,5.805524703863488,1.4698828001267028,0.16762798467131765,0.16114844753870045,3.882341987870621,7.715406215293042,0.4506263021168243,0.060922889280390295,1.1851590694575553,0.9444920419322291,0,0.30766594582707174,1.3178413618254199,1.0045694675540766,1.036749348687524,186507264,69672960,5054464,430616576,107491328,4923392,312438784,36610048,3026944,252858368,89976832,4014080,3960832,295501824,5718016,35184640,0,1738561.925878999,0,621579.7731423134,45483.31575148521,0,0,0,1264391.2691288833,10,6,5,4,8,0,16,6,3,3,11,1,3,6,12,7,7.6,3.267,20.8,3,3.4,3.067,22.667,0.015226678615456997,0.0031643835616438354,0.028941082802547775,0.03969594594594594,0.0026000000000000007,0.0069474048139083104,0.003638157894736842,0.023778334826932125,0.004895890410958904,0.08140756302521007,0.06954545454545451,0.004520000000000001,0.009389480962781662,0.008232954545454547
1705789957,5.805524703863488,1.4698828001267028,0.14457820551242995,0.15784796679772461,3.9678636635220137,7.715406215293042,0.4506263021168243,0.060922889280390295,1.1851590694575553,0.9444920419322291,0,0.30766594582707174,1.3178413618254199,1.0045694675540766,1.036749348687524,186507264,69672960,5054464,430616576,107491328,4923392,312438784,36610048,3026944,252858368,89976832,4014080,3960832,295501824,5718016,35184640,0,1738561.925878999,0,621579.7731423134,45483.31575148521,0,0,0,1264391.2691288833,10,6,5,4,8,0,16,6,3,3,11,1,3,6,12,7,7.533,3.267,20.8,3,3.4,3.067,22.667,0.014996446539015636,0.0031643835616438354,0.028941082802547775,0.03969594594594594,0.0026000000000000007,0.006934788837947451,0.003638157894736842,0.02367626694383349,0.004895890410958904,0.08140756302521007,0.06954545454545451,0.004520000000000001,0.00938695776758949,0.008232954545454547
1705789958,5.400953031856325,1.4698828001267028,0.141784405767908,0.15454748605674878,4.053385339173406,7.715406215293042,0.4506263021168243,0.06327846760997205,1.319341088208551,0.9444920419322291,0,0.31476051385304693,1.3178413618254199,1.0045694675540766,1.036749348687524,187244544,69672960,5054464,430616576,107491328,4923392,312438784,36610048,3026944,252821504,89976832,4014080,3960832,295501824,5718016,35184640,0,1738561.925878999,0,621579.7731423134,31039.709002728097,0,0,0,1264391.2691288833,10,6,5,4,8,0,16,6,3,3,11,1,3,6,12,7,7.533,3.267,20.8,3,3.4,3.067,22.667,0.014980296264375952,0.0031643835616438354,0.028941082802547775,0.03969594594594594,0.0026000000000000007,0.006922068148869535,0.003638157894736842,0.023674129838005032,0.004895890410958904,0.08140756302521007,0.06954545454545451,0.004520000000000001,0.009384413629773906,0.008232954545454547
1705789959,5.400953031856325,1.4698828001267028,0.13899060602338603,0.15124700531577295,4.138907014824799,7.715406215293042,0.4506263021168243,0.05289104349151343,1.319341088208551,0.9444920419322291,0,0.31476051385304693,1.3178413618254199,0.9071439377893432,1.036749348687524,187244544,69672960,5054464,430616576,107491328,4923392,312438784,36610048,3026944,252821504,89976832,4014080,3960832,295501824,5718016,35184640,0,1738561.925878999,0,621579.7731423134,31039.709002728097,0,0,0,1264391.2691288833,10,6,5,4,8,0,16,6,3,3,11,1,3,6,12,7,7.533,3.267,20.8,3,3.4,3.067,22.667,0.014964093757666316,0.0031643835616438354,0.028941082802547775,0.03969594594594594,0.0026000000000000007,0.006909241437556954,0.003638157894736842,0.023671985820500858,0.004895890410958904,0.08140756302521007,0.06954545454545451,0.004520000000000001,0.009381848287511391,0.008232954545454547
1705789960,5.400953031856325,1.4698828001267028,0.1361968062788641,0.14794652457479715,5.131300539083559,7.715406215293042,0.4506263021168243,0.05183640236468057,1.319341088208551,0.9444920419322291,0,0.31476051385304693,1.1262601738500493,0.9071439377893432,1.0126348065130049,187244544,69672960,5054464,430616576,107491328,4923392,312438784,36610048,3026944,252821504,89976832,4014080,3960832,295501824,5718016,35205120,0,1738561.925878999,0,621579.7731423134,31039.709002728097,0,0,0,1234256.7138930005,10,6,5,4,8,0,16,6,3,3,11,1,3,6,12,7,7.533,3.267,20.8,3,3.4,3.067,22.667,0.014947838765088449,0.0031643835616438354,0.028941082802547775,0.03969594594594594,0.0026000000000000007,0.006896307372978762,0.003638157894736842,0.023669834857736775,0.004895890410958904,0.08140756302521007,0.06954545454545451,0.004520000000000001,0.009379261474595753,0.008232954545454547
1705789961,5.400953031856325,1.4698828001267028,0.13340300653434212,0.1446460438338213,5.131300539083559,6.936946177981579,0.4422294901095438,0.06974341620717797,1.319341088208551,0.9444920419322291,0,0.31476051385304693,1.1042961511529592,0.9071439377893432,1.0126348065130053,187244544,69672960,5054464,430616576,107491328,4923392,312483840,36646912,3223552,252821504,89976832,4014080,3960832,295501824,5718016,35205120,0,1738561.925878999,0,556828.7493104263,31039.709002728097,0,0,0,1234256.7138930007,10,6,5,4,8,0,15,6,3,3,11,1,3,6,12,7,7.533,3.267,20.8,3,3.4,3.067,22.667,0.01493153103119711,0.0031643835616438354,0.028941082802547775,0.03969594594594594,0.0026000000000000007,0.006883264601730243,0.003638157894736842,0.023667676915910676,0.004895890410958904,0.08140756302521007,0.06954545454545451,0.004520000000000001,0.009376652920346049,0.008232954545454547
1705789962,5.400953031856325,1.5388175191204592,0.16022157653795596,0.1413455630928455,5.131300539083559,6.936946177981579,0.4422294901095438,0.06974341620717797,1.319341088208551,0.9444920419322291,0,0.31476051385304693,1.1368559879419002,0.9071439377893432,1.0126348065130053,187244544,69672960,5095424,430616576,107491328,4923392,312483840,36646912,3223552,252821504,89976832,4014080,3960832,295526400,5718016,35205120,0,1517399.6175908223,0,556828.7493104263,31039.709002728097,0,0,0,1234256.7138930007,10,6,6,4,8,0,15,6,3,3,11,1,3,6,12,7,7.533,3.267,20.8,3,3.4,3.067,22.667,0.014915170298886728,0.0031643835616438354,0.028941082802547775,0.03969594594594594,0.0026000000000000007,0.006870111747560797,0.003638157894736842,0.02366551196100072,0.004895890410958904,0.08140756302521007,0.06954545454545451,0.004520000000000001,0.00937402234951216,0.008232954545454547
