time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705764840,3.706542481675845,2.1779412309023103,0.37693108473870507,32.47828149157516,0.294282774134878,7.679774193548389,0.8029787685774947,3.6265629092814127,3.1353222974667654,0.23912860323764829,0.2639182028171566,96788480,39849984,10346496,41803776,43393024,13377536,25935872,9297920,43233280,2965504,8290304,53294.01049572797,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.533,27.333,0.933,82.2,1.067,28.8,0.933,152.133,20.267,8.533,0.0032583892617449664,0.0045639097744360905,0.0765625,0.004529835390946502,0.003,0.06125304136253042,0.0042799754660124275,0.0016131598431348075,0.008076628064985368,0.0025215946843853815,0.005702898550724638,0.00995679012345679,0.20392857142857143,0.04447183098591557,0.0046,0.19625000000000004,0.008718735025355329,0.0043566658289828225,0.01770369995956328,0.004536212624584717
1705764841,3.706542481675845,2.1330937128531207,0.37693108473870507,32.47828149157516,0.294282774134878,7.679774193548389,0.8029787685774947,3.6265629092814127,3.1353222974667654,0.23912860323764829,0.2639182028171566,96788480,39849984,10346496,41803776,43393024,13377536,25935872,9297920,43233280,2965504,8290304,53294.01049572797,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.533,27.333,0.933,82.2,1.067,28.8,1.067,152.333,20.267,8.533,0.0032583892617449664,0.0045639097744360905,0.0765625,0.004529835390946502,0.003,0.06125304136253042,0.004071428571428571,0.0013989260165941644,0.008076628064985368,0.0025215946843853815,0.005702898550724638,0.00995679012345679,0.20392857142857143,0.04447183098591557,0.0046,0.19625000000000004,0.008821428571428574,0.004311959383989886,0.01770369995956328,0.004536212624584717
1705764842,3.706542481675845,2.088246194803931,0.37693108473870507,32.47828149157516,0.294282774134878,7.679774193548389,0.4178746700160149,3.6265629092814127,3.1353222974667654,0.23912860323764829,0.2639182028171566,96788480,39849984,10346496,41803776,43393024,13377536,25935872,9297920,43233280,2965504,8290304,53294.01049572797,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.533,27.6,0.933,82.2,1.067,28.8,1.067,152.333,20.267,8.533,0.0032583892617449664,0.004087628865979381,0.0765625,0.004529835390946502,0.003,0.06125304136253042,0.004071428571428571,0.0013989260165941644,0.008076628064985368,0.0025215946843853815,0.005702898550724638,0.009551204819277109,0.20392857142857143,0.04447183098591557,0.0046,0.19625000000000004,0.008821428571428574,0.004311959383989886,0.01770369995956328,0.004536212624584717
1705764843,3.706542481675845,2.0433986767547414,0.37693108473870507,27.857794862155654,0.294282774134878,7.679774193548389,0.4277400933770729,3.6265629092814127,3.1353222974667654,0.23912860323764829,0.2639182028171566,96788480,39849984,10346496,41803776,43393024,13377536,25935872,9297920,43233280,2965504,8290304,53294.01049572797,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.333,26.733,1.133,77.4,1.067,27.933,1.067,149.667,19.867,7.8,0.0030993788819875774,0.0037112117780294454,0.07500000000000001,0.004180970149253732,0.003,0.053243243243243234,0.004071428571428571,0.001400120871040435,0.007790333131347678,0.0024983050847457626,0.004778881987577639,0.008445035460992909,0.20800000000000002,0.04375000000000006,0.0046,0.1903673469387755,0.008821428571428574,0.004297303174707972,0.013263124452465514,0.0045105084745762705
1705764844,3.706542481675845,1.998551158705552,0.37693108473870507,27.316490170629397,0.294282774134878,7.679774193548389,0.43760551673813086,3.6265629092814127,2.6971087510241603,0.23912860323764829,0.2639182028171566,96788480,39849984,10346496,41803776,43393024,13377536,25935872,9297920,43233280,2965504,8290304,53294.01049572797,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.333,26.733,1.133,77.4,1.067,27.933,1.067,149.667,19.867,7.8,0.0030993788819875774,0.0037112117780294454,0.07500000000000001,0.004180970149253732,0.003,0.053243243243243234,0.004071428571428571,0.001400120871040435,0.007790284109572409,0.0024983050847457626,0.004778881987577639,0.008445035460992909,0.20800000000000002,0.04375000000000006,0.0046,0.1903673469387755,0.008821428571428574,0.004297303174707972,0.013263124452465514,0.0045105084745762705
1705764845,3.706542481675845,1.953703640656362,0.37693108473870507,33.02649629140045,0.27153964158705857,6.487361253763442,0.6603224437561683,3.6265629092814127,2.644853379399714,0.2365191884624787,0.2639182028171566,96788480,39849984,10346496,42135552,43393024,13377536,25792512,9297920,43233280,2965504,8290304,53294.01049572797,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.333,26.733,1.133,77.4,1.067,27.933,1.067,149.667,19.867,7.8,0.0030993788819875774,0.0037112117780294454,0.07500000000000001,0.004180970149253732,0.003,0.053243243243243234,0.004071428571428571,0.001400120871040435,0.007790235085621981,0.0024983050847457626,0.004778881987577639,0.008445035460992909,0.20800000000000002,0.04375000000000006,0.0046,0.1903673469387755,0.008821428571428574,0.004297303174707972,0.013263124452465514,0.0045105084745762705
1705764846,3.706542481675845,1.9088561226071725,0.37693108473870507,33.02649629140045,0.27153964158705857,6.359365017204302,0.6752025303735858,3.6265629092814127,2.5925980077752677,0.2365191884624787,0.2639182028171566,96788480,39849984,10346496,42135552,43393024,13377536,25792512,9297920,43233280,2965504,8290304,53294.01049572797,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.333,27,1.267,77.667,1.2,27.933,1.2,149.8,19.867,8.067,0.0030993788819875774,0.0036763392857142854,0.07884615384615387,0.0041721577726218095,0.003045454545454545,0.053243243243243234,0.00375,0.0014031386738373635,0.00779018605949625,0.0024966442953020134,0.004778881987577639,0.008353479853479851,0.20968750000000003,0.04402500000000002,0.004681818181818182,0.1903673469387755,0.008799999999999999,0.00429787414242013,0.013263124452465514,0.004499328859060402
1705764847,3.706542481675845,1.1440166666666673,0.37693108473870507,33.02649629140045,0.27153964158705857,6.2313687806451625,0.6900826169910032,3.0811748506349663,2.5403426361508217,0.2365191884624787,0.2639182028171566,96788480,39849984,10346496,42135552,43393024,13377536,25792512,9297920,43233280,2965504,8290304,53294.01049572797,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.333,27,1.267,78.8,1.2,27.933,1.2,150.467,20.533,8.067,0.0030993788819875774,0.0036763392857142854,0.07884615384615387,0.004051982378854626,0.003045454545454545,0.053243243243243234,0.00375,0.0014049409237379162,0.007597961149423631,0.0024966442953020134,0.004778881987577639,0.008353479853479851,0.20968750000000003,0.04454773869346738,0.004681818181818182,0.1903673469387755,0.008799999999999999,0.004292158968850697,0.009929886433550743,0.004499328859060402
1705764848,3.706542481675845,1.1440166666666673,0.37693108473870507,33.02649629140045,0.27153964158705857,7.873100874216599,0.7049627036084205,3.0813561113194723,2.4880872645263756,0.2365191884624787,0.2639182028171566,96788480,39849984,10346496,42135552,43393024,13955072,25792512,9297920,43233280,2965504,8290304,53294.01049572797,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.333,27,1.267,78.8,1.2,27.933,1.2,150.467,20.533,8.067,0.0030993788819875774,0.0036763392857142854,0.07884615384615387,0.004051982378854626,0.003045454545454545,0.053243243243243234,0.00375,0.0014049409237379162,0.007597909168202905,0.0024966442953020134,0.004778881987577639,0.008353479853479851,0.20968750000000003,0.04454773869346738,0.004681818181818182,0.1903673469387755,0.008799999999999999,0.004292158968850697,0.009929884916261057,0.004499328859060402
1705764849,3.706542481675845,1.1440166666666673,0.37693108473870507,33.02649629140045,0.27153964158705857,7.873100874216599,0.7198427902258381,3.0209358831507536,2.4358318929019296,0.2365191884624787,0.2639182028171566,96788480,39849984,10346496,42135552,43393024,13955072,25792512,9297920,43233280,2965504,8290304,53294.01049572797,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.333,27,1.267,78.8,1.2,27.533,1.2,150.467,20.533,8.067,0.0030993788819875774,0.0036763392857142854,0.07884615384615387,0.004051982378854626,0.003045454545454545,0.048849878934624696,0.00375,0.0014049409237379162,0.007597857184732335,0.0024966442953020134,0.004778881987577639,0.008353479853479851,0.20968750000000003,0.04454773869346738,0.004681818181818182,0.1881896551724138,0.008799999999999999,0.004292158968850697,0.0099298833989057,0.004499328859060402
1705764850,3.706542481675845,1.4681234264578495,0.37693108473870507,27.512277855630092,0.27153964158705857,7.873100874216599,0.7347228768432553,2.9605156549820344,2.3115677217520005,0.23656453418466772,0.2639182028171566,96788480,39849984,10346496,42135552,43393024,13955072,25792512,9297920,43233280,2965504,8290304,53294.01049572797,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.333,27,1.267,78.8,1.2,27.533,1.2,150.467,20.533,8.067,0.0030993788819875774,0.0036763392857142854,0.07884615384615387,0.004051982378854626,0.003045454545454545,0.048849878934624696,0.00375,0.0014049409237379162,0.007597805199011776,0.0024966442953020134,0.004778881987577639,0.008353479853479851,0.20968750000000003,0.04454773869346738,0.004681818181818182,0.1881896551724138,0.008799999999999999,0.004292158968850697,0.009929881881484668,0.004499328859060402
1705764851,3.706542481675845,1.429003720991201,0.3220090845999029,28.081030627954117,0.27153964158705857,7.873100874216599,0.8928051970450435,2.900095426813315,2.26082620785415,0.23656453418466772,0.2715312560411943,96788480,39849984,10346496,42135552,43393024,13955072,25792512,9297920,43233280,2965504,7847936,53294.01049572797,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.333,27,1.267,78.8,1.2,27.533,1.2,150.467,20.533,8.067,0.0030993788819875774,0.0036763392857142854,0.07884615384615387,0.004051982378854626,0.003045454545454545,0.048849878934624696,0.00375,0.0014049409237379162,0.007597753211041081,0.0024966442953020134,0.004778881987577639,0.008353479853479851,0.20968750000000003,0.04454773869346738,0.004681818181818182,0.1881896551724138,0.008799999999999999,0.004292158968850697,0.009929880363997955,0.004499328859060402
1705764852,3.6175133563051234,1.3898840155245527,0.3324251717825506,28.649783400278146,0.2981909878302819,7.873100874216599,0.8928051970450435,2.8396751986445956,2.2100846939562997,0.23656453418466772,0.2715312560411943,96788480,39849984,10346496,42135552,43417600,13955072,25792512,9297920,43233280,2965504,7847936,77691.01887269622,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.333,27,1.267,78.8,1.2,27.533,1.2,150.467,20.533,8.067,0.0030993788819875774,0.0036763392857142854,0.07884615384615387,0.004051982378854626,0.003045454545454545,0.048849878934624696,0.00375,0.0014049409237379162,0.0075977012208201045,0.0024966442953020134,0.004778881987577639,0.008353479853479851,0.20968750000000003,0.04454773869346738,0.004681818181818182,0.1881896551724138,0.008799999999999999,0.004292158968850697,0.009929878846445559,0.004499328859060402
1705764853,3.6175133563051234,2.389617405617574,0.3258685592712455,29.21853617260217,0.2981909878302819,7.873100874216599,0.8928051970450435,2.779254970475876,3.0582468211813927,0.23656453418466772,0.2715312560411943,96788480,39841792,10346496,42135552,43417600,13955072,25792512,9297920,43307008,2965504,7847936,77691.01887269622,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.067,27,1.267,78.8,1.2,27.533,1.2,150.467,20.533,8.2,0.0030946564885496186,0.0036763392857142854,0.07884615384615387,0.004051982378854626,0.003045454545454545,0.048849878934624696,0.00375,0.0014049409237379162,0.007597649228348701,0.002533333333333333,0.004770381679389314,0.008353479853479851,0.20968750000000003,0.04454773869346738,0.004681818181818182,0.1881896551724138,0.008799999999999999,0.004292158968850697,0.009929877328827474,0.004506666666666667
1705764854,3.6175133563051243,2.389617405617574,0.31931194675994046,29.787288944926193,0.2981909878302819,7.873100874216599,0.8928051970450435,2.718834742307157,3.0582468211813927,0.23656453418466772,0.17497282609047893,96788480,39841792,10346496,42135552,43417600,13955072,25792512,9297920,43307008,2965504,7847936,77691.01887269624,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.067,27,1.267,78.8,1.333,27.533,1.2,150.467,20.533,8.2,0.0030946564885496186,0.0036763392857142854,0.07884615384615387,0.004051982378854626,0.003043478260869565,0.048849878934624696,0.00375,0.0014049409237379162,0.007597597233626721,0.002533333333333333,0.004770381679389314,0.008353479853479851,0.20968750000000003,0.04454773869346738,0.004678260869565217,0.1881896551724138,0.008799999999999999,0.004292158968850697,0.009929875811143699,0.004506666666666667
1705764855,3.6175133563051243,2.389617405617574,0.4365619267884202,34.125166339441535,0.2981909878302819,7.873100874216599,0.8928051970450435,2.658414514138438,3.0582468211813927,0.23656453418466772,0.17984553333009265,96788480,39841792,10502144,42135552,43417600,13955072,25792512,9297920,43307008,2965504,7847936,77691.01887269624,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.067,27,1.267,78.8,1.333,27.533,1.2,150.467,20.533,8.2,0.0030946564885496186,0.0036763392857142854,0.07884615384615387,0.004051982378854626,0.003043478260869565,0.048849878934624696,0.00375,0.0014049409237379162,0.007597545236654022,0.002533333333333333,0.004770381679389314,0.008353479853479851,0.20968750000000003,0.04454773869346738,0.004678260869565217,0.1881896551724138,0.008799999999999999,0.004292158968850697,0.009929874293394224,0.004506666666666667
1705764856,3.8036559183756915,2.389617405617574,0.4365619267884202,34.29082166742824,0.2981909878302819,7.873100874216599,0.8928051970450435,3.6820363719286258,3.0582468211813927,0.23656453418466772,0.18471824056970637,97271808,39841792,10502144,42295296,43417600,13955072,25792512,9756672,43307008,2965504,7847936,159126.50540822378,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.067,27,1.267,78.8,1.333,27.533,1.2,154.533,20.533,8.2,0.0030946564885496186,0.0036763392857142854,0.07884615384615387,0.004051982378854626,0.003043478260869565,0.048849878934624696,0.003787878787878788,0.0013930758988015973,0.0075974932374304575,0.002533333333333333,0.004770381679389314,0.008353479853479851,0.20968750000000003,0.04454773869346738,0.004678260869565217,0.1881896551724138,0.00881818181818182,0.004289693741677762,0.00992987277557905,0.004506666666666667
1705764857,3.8036559183756915,2.389617405617574,0.4365619267884202,34.29082166742824,0.2981909878302819,8.089003074470508,0.8928051970450435,3.6820363719286258,3.0582468211813927,0.23656453418466772,0.1895909478093201,97271808,39841792,10502144,42295296,43417600,13955072,25792512,9756672,43307008,2965504,7847936,159126.50540822378,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,15.067,27.133,1.267,78.8,1.333,27.533,1.2,154.533,20.533,8.2,0.0030946564885496186,0.0036420824295010845,0.07884615384615387,0.004051982378854626,0.003043478260869565,0.048849878934624696,0.003787878787878788,0.0013930758988015973,0.007597441235955881,0.002533333333333333,0.004770381679389314,0.008249999999999999,0.20968750000000003,0.04454773869346738,0.004678260869565217,0.1881896551724138,0.00881818181818182,0.004289693741677762,0.00992987125769817,0.004506666666666667
1705764858,3.8036559183756915,2.389617405617574,0.4365619267884202,34.29082166742824,0.3275418522500383,8.089003074470508,0.8928051970450435,3.6820363719286258,3.0582468211813927,0.23656453418466772,0.1944636550489338,97271808,39841792,10502144,42295296,43417600,13955072,25792512,9756672,43307008,2965504,7847936,159126.50540822378,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,14.533,27.333,1.2,81.467,1.333,27.667,1.2,154.067,20.533,9.067,0.0031001517450682855,0.0036630552546045502,0.0796875,0.004088376142794951,0.003043478260869565,0.049563591022443884,0.003787878787878788,0.0014125230202578268,0.007545067364384954,0.0025317725752508364,0.0047802731411229135,0.008212280701754384,0.20852941176470588,0.04751096491228077,0.004678260869565217,0.19430278884462157,0.00881818181818182,0.004293449092344121,0.009827901629668222,0.004506354515050168
1705764859,3.8036559183756915,2.389617405617574,0.4365619267884202,34.29082166742824,0.3275418522500383,8.089003074470508,0.8928051970450435,3.6820363719286258,3.0582468211813927,0.23656453418466772,0.1993363622885475,97271808,39841792,10502144,42295296,43417600,13955072,25792512,9756672,43307008,2965504,7847936,159126.50540822378,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,14.533,27.333,1.2,81.467,1.333,27.667,1.2,154.067,20.533,9.067,0.0031001517450682855,0.0036630552546045502,0.0796875,0.004088376142794951,0.003043478260869565,0.049563591022443884,0.003787878787878788,0.0014125230202578268,0.0075450155875691986,0.0025317725752508364,0.0047802731411229135,0.008212280701754384,0.20852941176470588,0.04751096491228077,0.004678260869565217,0.19430278884462157,0.00881818181818182,0.004293449092344121,0.009827897999953305,0.004506354515050168
1705764860,3.8036559183756915,2.389617405617574,0.4365619267884202,34.29082166742824,0.3275418522500383,8.089003074470508,0.8928051970450435,3.6820363719286258,3.0582468211813927,0.23656453418466772,0.20420906952816126,97271808,39841792,10502144,42295296,43417600,13955072,25792512,9756672,43307008,2965504,7847936,159126.50540822378,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,14.533,27.333,1.2,81.467,1.333,27.667,1.2,154.067,20.533,9.067,0.0031001517450682855,0.0036630552546045502,0.0796875,0.004088376142794951,0.003043478260869565,0.049563591022443884,0.003787878787878788,0.0014125230202578268,0.007544963808569355,0.0025317725752508364,0.0047802731411229135,0.008212280701754384,0.20852941176470588,0.04751096491228077,0.004678260869565217,0.19430278884462157,0.00881818181818182,0.004293449092344121,0.009827894370085275,0.004506354515050168
1705764861,3.8036559183756915,2.3896174056175736,0.4365619267884202,34.29082166742824,0.3275418522500383,8.089003074470508,0.8928051970450435,3.6820363719286258,3.0582468211813927,0.23656453418466772,0.20908177676777495,97271808,39841792,10502144,42295296,43417600,13955072,25792512,9756672,43307008,2965504,7847936,159126.50540822378,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,14.533,27.467,1.267,81.467,1.4,27.667,1.267,154,20.533,9.2,0.0031001517450682855,0.0036616379310344827,0.0775,0.004086805555555555,0.003040816326530613,0.049563591022443884,0.003578947368421052,0.0014150249540320458,0.007544912027385282,0.002546052631578947,0.0047802731411229135,0.008208041958041956,0.203125,0.04722943722943722,0.004673469387755103,0.19430278884462157,0.008388888888888885,0.004293932230102442,0.009827890740064122,0.004519736842105264
1705764862,3.8036559183756915,2.3896174056175736,0.4365619267884202,34.29082166742824,0.3275418522500383,8.089003074470508,0.8928051970450435,3.6820363719286258,3.0582468211813927,0.1995971333147406,0.21395448400738865,97271808,39841792,10502144,42295296,43417600,13955072,25792512,9756672,43307008,2965504,7847936,159126.50540822378,0,,0,0,,4,5,9,4,3,18,3,4,4,4,2,14.533,27.467,1.267,83.4,1.4,27.667,1.267,152.467,19,9.2,0.0031001517450682855,0.0036616379310344827,0.0775,0.004149484536082475,0.003040816326530613,0.049563591022443884,0.003578947368421052,0.0014154411764705883,0.007500571548740993,0.002546052631578947,0.0047802731411229135,0.008208041958041956,0.203125,0.0507377049180329,0.004673469387755103,0.19430278884462157,0.008388888888888885,0.004294012605042018,0.009806557644768461,0.004519736842105264
