time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,paymentservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705513807,0.7731900156821774,2.268897578258345,0.33364427993752444,28.868756591549776,0.2570118207612422,8.032219565121054,0.504080385115006,3.282655574661946,2.468525838697,0.27949898736618944,0.19184328709288292,108544000,44441600,11300864,45473792,43356160,15749120,43732992,10108928,46309376,2977792,8617984,53528.48928384736,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,13.933,23.067,0.667,70.334,0.6,12.2,11.867,0.6,122.8,16.8,6.267,0,0.003006289308176101,0.0031719077568134173,0.1375,0.00369751166407465,0.003,0.046758104738154616,0.003434782608695652,0.001927155865024103,0.007329545454545454,0.0029275362318840576,0.004611320754716981,0.004909433962264151,0.33750000000000024,0.03365183246073305,0.004600000000000001,0.21189655172413804,0.0072,0.0044059989287627225,0.009641666666666666,0.004597101449275362
1705513808,0.7731900156821774,2.268897578258345,0.33364427993752444,28.868756591549776,0.2519600906574361,8.032219565121054,0.504080385115006,3.282655574661946,2.468525838697,0.27949898736618944,0.1879900837689317,108544000,44441600,11300864,45473792,43356160,15749120,43732992,10108928,46309376,2977792,8617984,53528.48928384736,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,13.933,23.067,0.667,70.334,0.6,12.2,11.867,0.6,122.8,16.8,6.267,0,0.003006289308176101,0.0031719077568134173,0.1375,0.00369751166407465,0.003,0.046758104738154616,0.003434782608695652,0.001927155865024103,0.007329545454545454,0.0029275362318840576,0.004611320754716981,0.004909433962264151,0.33750000000000024,0.03365183246073305,0.004600000000000001,0.21189655172413804,0.0072,0.0044059989287627225,0.009641666666666666,0.004597101449275362
1705513809,0.7731900156821774,2.268897578258345,0.33364427993752444,28.868756591549776,0.29347404741112637,8.032219565121054,0.5602709254242044,3.282655574661946,2.468525838697,0.27949898736618944,0.23649264463812122,108544000,44441600,11300864,45473792,43352064,15749120,43732992,10108928,46309376,2977792,8609792,53528.48928384736,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,13.933,23.067,0.667,70.334,0.6,12.2,11.867,0.6,122.8,16.8,6.267,0,0.003006289308176101,0.0031719077568134173,0.1375,0.00369751166407465,0.003,0.046758104738154616,0.003434782608695652,0.001927155865024103,0.007329545454545454,0.0029275362318840576,0.004611320754716981,0.004909433962264151,0.33750000000000024,0.03365183246073305,0.004600000000000001,0.21189655172413804,0.0072,0.0044059989287627225,0.009641666666666666,0.004597101449275362
1705513810,0.7731900156821774,2.268897578258345,0.33364427993752444,28.868756591549776,0.29347404741112637,8.032219565121054,0.5602709254242044,3.282655574661946,2.468525838697,0.27949898736618944,0.23649264463812122,108544000,44441600,11300864,45473792,43352064,15749120,43732992,10108928,46309376,2977792,8609792,53528.48928384736,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,13.933,23.067,0.667,70.334,0.6,12.2,11.867,0.6,122.8,16.8,6.267,0,0.003006289308176101,0.0031719077568134173,0.1375,0.00369751166407465,0.003,0.046758104738154616,0.003434782608695652,0.001927155865024103,0.007329545454545454,0.0029275362318840576,0.004611320754716981,0.004909433962264151,0.33750000000000024,0.03365183246073305,0.004600000000000001,0.21189655172413804,0.0072,0.0044059989287627225,0.009641666666666666,0.004597101449275362
1705513811,0.7731900156821774,2.268897578258345,0.33364427993752444,28.868756591549776,0.29347404741112637,8.032219565121054,0.5602709254242044,3.282655574661946,2.468525838697,0.27949898736618944,0.2021484297841366,108544000,44441600,11300864,45473792,43352064,15749120,43732992,10108928,46309376,2977792,8609792,53528.48928384736,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,13.933,23.067,0.667,70.334,0.6,12.2,11.867,0.6,122.8,16.8,6.267,0,0.003006289308176101,0.0031719077568134173,0.1375,0.00369751166407465,0.003,0.046758104738154616,0.003434782608695652,0.001927155865024103,0.007329545454545454,0.0029275362318840576,0.004611320754716981,0.004909433962264151,0.33750000000000024,0.03365183246073305,0.004600000000000001,0.21189655172413804,0.0072,0.0044059989287627225,0.009641666666666666,0.004597101449275362
1705513812,0.7731900156821774,2.268897578258345,0.33364427993752444,28.868756591549776,0.29347404741112637,8.032219565121054,0.5602709254242044,3.282655574661946,2.5045472482773374,0.27949898736618944,0.20613646977566932,108544000,44441600,11300864,45473792,43352064,15749120,43732992,10108928,46309376,2977792,8609792,53528.48928384736,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,13.933,23.067,0.667,70.334,0.6,12.2,11.867,0.6,122.8,16.8,6.267,0,0.003006289308176101,0.0031719077568134173,0.1375,0.00369751166407465,0.003,0.046758104738154616,0.003434782608695652,0.001927155865024103,0.007329545454545454,0.0029275362318840576,0.004611320754716981,0.004909433962264151,0.33750000000000024,0.03365183246073305,0.004600000000000001,0.21189655172413804,0.0072,0.0044059989287627225,0.009641666666666666,0.004597101449275362
1705513813,0.7731900156821774,2.268897578258345,0.33364427993752444,28.868756591549776,0.29347404741112637,8.032219565121054,0.5602709254242044,3.282655574661946,2.5045472482773374,0.27949898736618944,0.23928239949196128,108544000,44441600,11300864,45473792,43352064,15749120,43732992,10108928,46309376,2977792,8609792,53528.48928384736,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,14.4,23.067,0.667,70.334,0.8,12.2,11.867,0.6,122.8,16.8,6.267,0,0.0030061443932411676,0.0031719077568134173,0.1375,0.00369751166407465,0.003,0.046758104738154616,0.003434782608695652,0.001927155865024103,0.007329545454545454,0.0029275362318840576,0.004611059907834101,0.004909433962264151,0.33750000000000024,0.03365183246073305,0.0046,0.21189655172413804,0.0072,0.0044059989287627225,0.009641666666666666,0.004597101449275362
1705513814,0.5780155115685357,2.268897578258345,0.33364427993752444,28.868756591549776,0.29347404741112637,8.032219565121054,0.5602709254242044,3.282655574661946,2.5045472482773374,0.2800807159806447,0.23928239949196128,108544000,44441600,11300864,45473792,43352064,15749120,43732992,10108928,46309376,2973696,8609792,79973.77172029413,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.667,24.333,0.867,68.067,0.8,12.2,13.533,0.6,151.067,19.067,7.2,0,0.0030030257186081694,0.003176899063475546,0.11071428571428572,0.0036853801169590646,0.003,0.046325301204819286,0.003434782608695652,0.0018048459309981564,0.007331130690161528,0.0029068100358422937,0.004605446293494705,0.004918418314255984,0.24785714285714286,0.03166666666666669,0.0046,0.20737804878048774,0.0072,0.0043719252041085075,0.009624816446402349,0.004592831541218638
1705513815,0.589570044533424,2.268897578258345,0.33364427993752444,28.868756591549776,0.29347404741112637,8.032219565121054,0.5602709254242044,3.282655574661946,2.5045472482773374,0.2800807159806447,0.23928239949196128,108544000,44441600,11300864,45473792,43352064,15749120,43732992,10108928,46309376,2973696,8609792,81572.44781665184,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.667,24.733,0.867,68.067,0.8,12.2,13.533,0.6,151.067,19.067,7.2,0,0.0030030257186081694,0.0031777777777777776,0.11071428571428572,0.0036853801169590646,0.003,0.046325301204819286,0.003434782608695652,0.0018048459309981564,0.007331130690161528,0.0029068100358422937,0.004605446293494705,0.00492,0.24785714285714286,0.03166666666666669,0.0046,0.20737804878048774,0.0072,0.0043719252041085075,0.009624816446402349,0.004592831541218638
1705513816,0.6932719778932962,2.268897578258345,0.33364427993752444,28.868756591549776,0.29347404741112637,8.032219565121054,0.5602709254242044,3.282655574661946,2.5045472482773374,0.2800807159806447,0.23928239949196128,108544000,44441600,11300864,45473792,43352064,15749120,43732992,10108928,46309376,2973696,8609792,95920.56578146224,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.667,24.733,0.867,68.067,0.8,12.2,13.533,0.6,151.067,19.067,7.2,0,0.0030030257186081694,0.0031777777777777776,0.11071428571428572,0.0036853801169590646,0.003,0.046325301204819286,0.003434782608695652,0.0018048459309981564,0.007331130690161528,0.0029068100358422937,0.004605446293494705,0.00492,0.24785714285714286,0.03166666666666669,0.0046,0.20737804878048774,0.0072,0.0043719252041085075,0.009624816446402349,0.004592831541218638
1705513817,0.6932719778932962,2.268897578258345,0.33364427993752444,28.868756591549776,0.29347404741112637,8.032219565121054,0.5602709254242044,2.7860080231910085,2.5045472482773374,0.2800807159806447,0.23928239949196128,108544000,44441600,11300864,45473792,43352064,15749120,43732992,10108928,46309376,2973696,8609792,95920.56578146224,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.667,24.733,0.867,68.067,0.8,12.2,13.533,0.6,151.067,19.067,7.2,0,0.0030030257186081694,0.0031777777777777776,0.11071428571428572,0.0036853801169590646,0.003,0.046325301204819286,0.003434782608695652,0.0018048459309981564,0.007331130690161528,0.0029068100358422937,0.004605446293494705,0.00492,0.24785714285714286,0.03166666666666669,0.0046,0.20737804878048774,0.0072,0.0043719252041085075,0.009624816446402349,0.004592831541218638
1705513818,0.6932719778932962,2.4248487963677037,0.33364427993752444,28.868756591549776,0.29347404741112637,8.032219565121054,0.5602709254242044,2.762966182332503,2.5045472482773374,0.2800807159806447,0.23928239949196128,108544000,44425216,11300864,45473792,43352064,15749120,43732992,10108928,46309376,2973696,8609792,95920.56578146224,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.667,24.733,0.867,68.067,0.8,13.133,13.533,0.6,151.067,19.067,7.2,0,0.0030030257186081694,0.0031777777777777776,0.11071428571428572,0.0036853801169590646,0.003,0.04584288990825688,0.003434782608695652,0.0018048459309981564,0.007331130690161528,0.0029068100358422937,0.004605446293494705,0.00492,0.24785714285714286,0.03166666666666669,0.0046,0.20081168831168814,0.0072,0.0043719252041085075,0.009624816446402349,0.004592831541218638
1705513819,0.6932719778932962,2.094160393268944,0.33364427993752444,28.330911126662002,0.29347404741112637,8.032219565121054,0.5602709254242044,2.708124478262347,2.0595622515531957,0.2800807159806447,0.23928239949196128,108544000,44425216,11300864,45473792,43352064,15749120,43732992,10108928,46309376,2973696,8609792,95920.56578146224,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.667,25.267,1.133,69.267,1.067,13.133,13.533,0.867,153.133,20.2,7.733,0,0.0030030257186081694,0.0031701701701701704,0.09423076923076923,0.003680900621118012,0.003,0.04584288990825688,0.0031379310344827583,0.0018124509547475806,0.007285921625544267,0.002908771929824561,0.004605446293494705,0.004906306306306308,0.23392857142857149,0.03144179894179895,0.0046,0.20081168831168814,0.004848275862068965,0.004372534658645044,0.009608127721335269,0.004592982456140351
1705513820,0.6932719778932962,2.1371485397938343,0.3908458554421002,28.330911126662002,0.29347404741112637,8.032219565121054,0.5996363025962359,2.6532827741921916,2.0178197974152403,0.2800807159806447,0.23928239949196128,108544000,44425216,11337728,45473792,43352064,15749120,44183552,10108928,46309376,2973696,8609792,95920.56578146224,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.667,25.267,1.133,69.267,1.067,13.133,13.533,0.867,153.133,20.2,7.733,0,0.0030030257186081694,0.0031701701701701704,0.09423076923076923,0.003680900621118012,0.003,0.04584288990825688,0.0031379310344827583,0.0018124509547475806,0.007285921625544267,0.002908771929824561,0.004605446293494705,0.004906306306306308,0.23392857142857149,0.03144179894179895,0.0046,0.20081168831168814,0.004848275862068965,0.004372534658645044,0.009608127721335269,0.004592982456140351
1705513821,0.6932719778932962,2.1801366863187246,0.3908458554421002,28.330911126662002,0.29347404741112637,8.032219565121054,0.5996363025962359,2.598441070122035,1.9760773432772847,0.28057444285818245,0.23928239949196128,108544000,44425216,11337728,45473792,43352064,15749120,44183552,10108928,46309376,2973696,8609792,95920.56578146224,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.667,25.267,1.133,69.267,1.067,13.133,13.533,0.867,153.133,20.2,7.733,0,0.0030030257186081694,0.0031701701701701704,0.09423076923076923,0.003680900621118012,0.003,0.04584288990825688,0.0031379310344827583,0.0018124509547475806,0.007285921625544267,0.002908771929824561,0.004605446293494705,0.004906306306306308,0.23392857142857149,0.03144179894179895,0.0046,0.20081168831168814,0.004848275862068965,0.004372534658645044,0.009608127721335269,0.004592982456140351
1705513822,0.6932719778932962,2.223124832843615,0.3908458554421002,28.330911126661995,0.2907102334715254,5.252132499999932,0.5996363025962359,2.54359936605188,1.9343348891393288,0.28057444285818245,0.23928239949196128,108544000,44425216,11337728,45473792,43352064,15749120,44183552,10108928,46309376,2973696,8609792,95920.56578146224,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.667,25.267,1.133,77.733,1.067,13.133,13.533,1.067,153.133,20.2,7.733,0,0.0030030257186081694,0.0031701701701701704,0.09423076923076923,0.0036676852559205503,0.003,0.04584288990825688,0.003125,0.0018124509547475806,0.007285921625544267,0.002908771929824561,0.004605446293494705,0.004906306306306308,0.23392857142857149,0.02860215053763446,0.0046,0.20081168831168814,0.004825,0.004372534658645044,0.009608127721335269,0.004592982456140351
1705513823,0.6932719778932962,2.5792887914934184,0.3908458554421002,28.330911126661995,0.3050391205308485,5.252132499999932,0.5996363025962359,3.2251257728791685,1.8925924350013734,0.28057444285818245,0.23928239949196128,108544000,44425216,11337728,45473792,43356160,15749120,44183552,10428416,46309376,2973696,8609792,95920.56578146224,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.667,25.267,1.133,77.733,1.067,13.133,13.533,1.067,153.133,20.2,7.733,0,0.0030030257186081694,0.0031701701701701704,0.09423076923076923,0.0036676852559205503,0.003,0.04584288990825688,0.003125,0.0018124509547475806,0.007285921625544267,0.002908771929824561,0.004605446293494705,0.004906306306306308,0.23392857142857149,0.02860215053763446,0.0046,0.20081168831168814,0.004825,0.004372534658645044,0.009608127721335269,0.004592982456140351
1705513824,0.6932719778932962,2.5792887914934184,0.3908458554421002,28.330911126661995,0.3050391205308485,5.252132499999932,0.5996363025962359,3.2251257728791685,1.8508499808634178,0.28057444285818245,0.20299389426234155,108544000,44425216,11337728,45473792,43356160,15749120,44183552,10428416,46309376,2973696,8609792,95920.56578146224,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.667,25.267,1.133,77.733,1.067,13.133,13.533,1.067,153.133,20.2,7.733,0,0.0030030257186081694,0.0031701701701701704,0.09423076923076923,0.0036676852559205503,0.003,0.04584288990825688,0.003125,0.0018124509547475806,0.007285921625544267,0.002908771929824561,0.004605446293494705,0.004906306306306308,0.23392857142857149,0.02860215053763446,0.0046,0.20081168831168814,0.004825,0.004372534658645044,0.009608127721335269,0.004592982456140351
1705513825,0.6932719778932962,2.5792887914934184,0.3908458554421002,28.330911126661995,0.3050391205308485,5.252132499999932,0.5996363025962359,3.2251257728791685,1.8091075267254624,0.28057444285818245,0.19900585427080889,108544000,44425216,11337728,45473792,43356160,15749120,44183552,10428416,46309376,2973696,8609792,95920.56578146224,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.667,25.267,1.133,77.733,1.067,13.133,13.533,1.067,153.133,20.2,7.733,0,0.0030030257186081694,0.0031701701701701704,0.09423076923076923,0.0036676852559205503,0.003,0.04584288990825688,0.003125,0.0018124509547475806,0.007285921625544267,0.002908771929824561,0.004605446293494705,0.004906306306306308,0.23392857142857149,0.02860215053763446,0.0046,0.20081168831168814,0.004825,0.004372534658645044,0.009608127721335269,0.004592982456140351
1705513826,0.6932719778932962,2.5792887914934184,0.3908458554421002,29.00497425557188,0.3050391205308485,6.259895736609322,0.6636952690795771,3.2251257728791685,2.5619808743169745,0.28057444285818245,0.1950178142792762,108544000,44425216,11337728,44969984,43356160,15749120,44183552,10428416,46481408,2973696,8609792,95920.56578146224,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.667,25.267,1.133,77.733,1.067,13.133,13.533,1.067,153.133,20.2,7.733,0,0.0030030257186081694,0.0031701701701701704,0.09423076923076923,0.0036676852559205503,0.003,0.04584288990825688,0.003125,0.0018124509547475806,0.007285921625544267,0.002908771929824561,0.004605446293494705,0.004906306306306308,0.23392857142857149,0.02860215053763446,0.0046,0.20081168831168814,0.004825,0.004372534658645044,0.009608127721335269,0.004592982456140351
1705513827,0.6932719778932962,2.5792887914934184,0.3908458554421002,29.00497425557188,0.30503912053084853,6.126822550737225,0.6636952690795771,3.225125772879167,2.5619808743169736,0.28057444285818245,0.24694192941492726,108544000,44425216,11337728,44969984,43356160,15749120,44183552,10428416,46481408,2973696,8613888,95920.56578146224,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.667,25.267,1.133,77.733,1.067,13.133,13.533,1.067,153.133,20.2,7.733,0,0.0030030257186081694,0.0031701701701701704,0.09423076923076923,0.0036676852559205503,0.003,0.04584288990825688,0.003125,0.0018124509547475806,0.007285921625544267,0.002908771929824561,0.004605446293494705,0.004906306306306308,0.23392857142857149,0.02860215053763446,0.0046,0.20081168831168814,0.004825,0.004372534658645044,0.009608127721335269,0.004592982456140351
1705513828,0.6932719778932962,2.5792887914934184,0.3908458554421002,29.004974255571884,0.30503912053084853,5.9937493648651285,0.6636952690795771,3.225125772879167,2.56200487147356,0.28057444285818245,0.2522390194075594,108544000,44425216,11337728,44969984,43356160,15749120,44183552,10428416,46481408,2973696,8613888,95920.56578146224,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.6,25.267,1.133,77.733,0.867,13.133,13.533,1.067,153.133,20.2,7.733,0,0.003,0.0031701701701701704,0.09423076923076923,0.0036676852559205503,0.003,0.04584288990825688,0.003125,0.0018124509547475806,0.007285921625544267,0.002908771929824561,0.0046048558421851295,0.004906306306306308,0.23392857142857149,0.02860215053763446,0.0046,0.20081168831168814,0.004825,0.004372534658645044,0.009608127721335269,0.004592982456140351
1705513829,0.6769629616827079,2.5792887914934184,0.3908458554421002,29.004974255571884,0.30503912053084853,5.860676178993032,0.6636952690795771,3.225125772879167,2.56200487147356,0.2413680613360134,0.2522390194075594,108544000,44425216,11337728,44969984,43356160,15749120,44183552,10428416,46481408,2973696,8613888,70792.78936725488,0,0,0,0,0,0,4,4,9,4,3,25,3,4,4,4,2,15.267,25.133,0.8,80.8,0.867,13.133,13.133,1.067,138,19,6.8,0,0.003002989536621824,0.003201395812562313,0.08392857142857144,0.0036906035141329257,0.003,0.046445221445221445,0.003125,0.0018189216683621567,0.007297008547008547,0.0028685121107266437,0.004610164424514201,0.004962512462612164,0.2295454545454546,0.029867724867724845,0.0046,0.2105454545454545,0.004825,0.004375178026449645,0.009618945868945869,0.004584775086505191
